"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Food_Bars","Food_Beer","Food_Cafes","Food_Cocktails","Food_Coffee","Food_Dining","Food_Fine_Dining","Food_Food","Food_Restaurants","Food_Seafood","Food_Wineries"
"124",79669,"Nanjing (prefecture), China",464,32.043892,118.778867,-2.057469933,-2.190699179,-2.156473584,-2.190699179,-2.173876272,-1.924886648,-2.190699179,-2.09840846,-1.941141675,-2.190699179,-2.190699179
"125",79855,"Nuevo Laredo, Tamaulipas, Mexico",557,27.44953,-99.54123,-2.110627437,-2.102429117,-2.203163628,-2.203163628,-2.104869673,-1.791246765,-2.203163628,-1.93368397,-1.849527535,-2.203163628,-2.203163628
"126",79917,"Norfolk Island (all)",464,-29.041054,167.959123,-2.188720159,-2.193705524,-2.162273849,-2.193705524,-2.162273849,-1.93808392,-2.193705524,-2.129092418,-1.943828873,-2.193705524,-2.193705524
"127",80196,"Nan, Thailand",557,18.79328,100.7743,-2.165527461,-2.184630118,-2.184630118,-2.184630118,-2.184630118,-2.165527461,-2.184630118,-2.184630118,-2.165527461,-2.184630118,-2.184630118
"128",80258,"Nosara, Costa Rica",557,9.960187,-85.67142,-2.099248638,-2.202814995,-2.202814995,-2.202814995,-2.154743025,-1.969107807,-2.202814995,-1.990733182,-2.003723034,-2.161084798,-2.202814995
"129",80475,"Novokuznetsk, Russia",557,53.79415,87.18195,-2.17433311,-2.17433311,-2.17433311,-2.17433311,-2.17433311,-2.154468307,-2.17433311,-2.17433311,-2.154468307,-2.17433311,-2.17433311
"130",80785,"Nakhon Si Thammarat, Thailand",557,8.449618,99.93372,-2.182904082,-2.182904082,-2.182904082,-2.182904082,-2.182904082,-2.16278178,-2.182904082,-2.182904082,-2.16278178,-2.182904082,-2.182904082
"131",81560,"Nyaung-U, Myanmar",557,21.19927,94.91461,-2.170704597,-2.189236584,-2.189236584,-2.189236584,-2.015780728,-1.805733981,-2.189236584,-2.067298885,-1.837221007,-2.189236584,-2.189236584
"132",81684,"Oaxaca, Oaxaca, Mexico",557,17.06267,-96.71957,-2.128661474,-2.219334957,-2.139597644,-2.219334122,-2.178740356,-1.792425008,-2.219334957,-2.094548142,-1.950513651,-2.219334957,-2.219334957
"133",81839,"Ocho Rios, Jamaica",557,18.41611,-77.11572,-1.800938891,-2.198067896,-2.232716838,-2.305941477,-2.227130618,-1.542748753,-2.246226239,-1.294255951,-1.654506075,-2.288974609,-2.313002785
"134",81963,"Oak Harbor, Washington, United States of America",557,48.31589,-122.6376,-2.173374168,-2.209341915,-2.209341915,-2.209341915,-2.182582701,-1.955258997,-2.209341915,-2.000605814,-1.961689036,-2.209341915,-2.209341915
"135",82893,"Omaha (and vicinity), Nebraska, United States of America",464,41.25235,-96.02186,-1.977575713,-2.181193157,-2.190838336,-2.250239369,-1.993837423,-1.80344772,-2.252884537,-1.88490522,-1.85074788,-2.252884537,-2.252884537
"136",83482,"Norfolk, Virginia, United States of America",557,36.90712,-76.2547,-2.041331972,-2.205473744,-2.213088227,-2.214365506,-2.049230819,-1.78405981,-2.214365506,-1.946065796,-1.825300289,-2.212332749,-2.214365506
"137",83792,"Oshkosh, Wisconsin, United States of America",557,44.00908,-88.58203,-2.087369299,-2.179639917,-2.225476923,-2.225476923,-2.101578401,-1.857606567,-2.225476923,-2.035620898,-1.895502812,-2.225476923,-2.225476923
"138",84505,"Oviedo (and vicinity), Spain",464,43.363059,-5.85306,-2.049036756,-2.186482928,-2.171202492,-2.186482928,-2.186230681,-1.956197266,-2.186482928,-2.126353661,-1.977398771,-2.186482928,-2.186482928
"139",85001,"Puebla (and vicinity), Puebla, Mexico",464,19.044319,-98.2201,-2.060432105,-2.190508534,-2.188882748,-2.190508534,-2.146773683,-1.854312478,-2.190508534,-2.031856959,-1.89505022,-2.190508534,-2.190508534
"140",85404,"Pucallpa, Peru",557,-8.361413,-74.57972,-1.90579588,-2.206825876,-2.206825876,-2.206825876,-2.206825876,-1.90579588,-2.206825876,-2.206825876,-1.90579588,-2.206825876,-2.206825876
"141",86334,"Ponta Grossa, Brazil",557,-25.13716,-50.06645,-2.140131968,-2.175531477,-2.175531477,-2.175531477,-2.175531477,-2.107401683,-2.175531477,-2.175531477,-2.107401683,-2.175531477,-2.175531477
"142",86365,"Port Harcourt, Nigeria",557,4.817473,7.03522,-2.124902227,-2.17727178,-2.17727178,-2.17727178,-2.17727178,-2.124902227,-2.17727178,-2.17727178,-2.124902227,-2.17727178,-2.17727178
"143",87698,"Pemba Island, Tanzania",557,-5.176836,39.75418,-2.139526918,-2.176241174,-2.176241174,-2.176241174,-2.176241174,-2.139526918,-2.176241174,-2.176241174,-2.139526918,-2.176241174,-2.176241174
"144",88008,"Pamplona (and vicinity), Spain",464,42.81396,-1.645061,-2.019757869,-2.189847582,-2.185307712,-2.189847582,-2.187547174,-1.924424991,-2.189847582,-2.136443254,-1.928277838,-2.189847582,-2.189847582
"145",88070,"Phnom Penh, Cambodia",557,11.55329,104.8704,-1.765680801,-2.218699827,-2.173009121,-2.212404105,-2.172340121,-1.649539888,-2.227511197,-1.901112777,-1.683761565,-2.227511197,-2.227511197
"146",88907,"Puerto Princesa, Philippines",557,9.973703,118.821,-2.049367444,-2.201545847,-2.201545847,-2.201545847,-2.197458901,-1.849678815,-2.201545847,-1.936289077,-1.900191487,-2.201545847,-2.201545847
"147",89279,"Pretoria, South Africa",557,-25.7472,28.24784,-2.063007896,-2.189663274,-2.173495473,-2.189663274,-2.177090753,-1.96766306,-2.189663274,-2.004393498,-2.010766059,-2.189663274,-2.189663274
"148",92689,"Yangon, Myanmar",557,16.8687,96.18923,-2.086893811,-2.129204796,-2.172027106,-2.212647297,-2.212647297,-1.812578039,-2.212647297,-1.886915467,-1.842902858,-2.165845112,-2.212647297
"149",92782,"Rhodes Island, Greece",464,36.40009,28.187528,-1.944245016,-2.23284153,-2.08925895,-2.232828445,-2.224800807,-1.954221606,-2.23284153,-2.00889302,-1.978934882,-2.23284153,-2.23284153
"150",93433,"Rimini, Italy",557,44.04332,12.53376,-2.068063653,-2.196168546,-2.196168546,-2.196168546,-2.195794979,-1.931641061,-2.196168546,-2.177160835,-1.940898313,-2.196168546,-2.196168546
"151",93774,"Rochester, New York, United States of America",557,43.17537,-77.64826,-1.940480467,-2.151002339,-2.153414013,-2.250808362,-1.899490821,-1.635425168,-2.250808362,-1.822686662,-1.681894659,-2.24732298,-2.250808362
"152",93991,"Rostov-on-Don, Russia",557,47.23912,39.67801,-2.016377604,-2.18162268,-2.18162268,-2.18162268,-2.18162268,-2.025053884,-2.18162268,-2.18162268,-2.025053884,-2.18162268,-2.18162268
"153",94580,"Rottnest Island, Western Australia, Australia",557,-32.013,115.499,-2.154016302,-2.173727277,-2.173727277,-2.173727277,-2.173727277,-2.154016302,-2.173727277,-2.173727277,-2.154016302,-2.173727277,-2.173727277
"154",95324,"San Salvador, El Salvador",557,13.64538,-89.17981,-2.079400126,-2.20688348,-2.20688348,-2.20688348,-2.178349251,-1.746282437,-2.20688348,-1.990893582,-1.79322603,-2.20688348,-2.20688348
"155",95789,"San Luis Obispo, California, United States of America",557,35.26423,-120.7014,-2.081912785,-2.185612169,-2.237633459,-2.243911917,-2.000359842,-1.689477626,-2.168610709,-1.940253025,-1.750260567,-2.261041123,-2.096672755
"156",97742,"Shenyang, China",557,41.96069,123.1161,-2.119456494,-2.204192916,-2.204192916,-2.204192916,-2.187328556,-2.065992963,-2.204192916,-2.166014392,-2.066072983,-2.204192916,-2.204192916
"157",97959,"Sheridan (and vicinity), Wyoming, United States of America",464,44.80386,-106.93957,-2.026105701,-2.164335241,-2.219318439,-2.220876581,-2.123413554,-1.955064583,-2.220876581,-2.009187152,-1.977192945,-2.220876581,-2.220876581
"158",99292,"Salta (and vicinity), Argentina",464,-24.788232,-65.409095,-2.09697459,-2.168836333,-2.157195076,-2.181836123,-2.181836123,-2.042034067,-2.181836123,-2.176254117,-2.051916201,-2.181836123,-2.179883633
"159",99323,"Salt Lake City, Utah, United States of America",557,40.7424,-111.8529,-1.989195677,-2.239407401,-2.237359361,-2.294532711,-1.891143188,-1.460105385,-2.292939193,-1.749544762,-1.516359891,-2.295071228,-2.295076149
"160",99416,"Saranac Lake, New York, United States of America",557,44.34541,-74.25569,-2.240099089,-2.07906543,-2.127641383,-2.240099089,-2.234928652,-1.811617552,-2.240099089,-1.990641155,-1.835174829,-2.240099089,-2.240099089
"161",100005,"Ile Sainte-Marie, Madagascar",557,-16.91427,49.89516,-2.230549162,-2.285610276,-2.196055823,-2.285610276,-2.149072836,-2.066104608,-2.285610276,-2.285610276,-2.066104608,-2.116091142,-2.285610276
"162",100656,"Sorong, Indonesia",557,-0.865999,131.3223,-1.886490725,-2.187520721,-2.187520721,-2.187520721,-2.187520721,-1.886490725,-2.187520721,-2.187520721,-1.886490725,-2.187520721,-2.187520721
"163",100904,"Saipan, Northern Mariana Islands",464,15.214391,145.71739,-2.04501307,-2.188916536,-2.188916536,-2.188916536,-2.177609367,-2.056789669,-2.188916536,-2.123565248,-2.062592505,-2.188916536,-2.188916536
"164",101028,"Split, Croatia",557,43.51387,16.50192,-2.09809954,-2.247351895,-2.059042455,-2.247351895,-2.201358601,-1.862306812,-2.247351895,-2.036117749,-1.87857814,-2.216822287,-2.104834313
"165",101245,"Semarang, Indonesia",557,-7.01115,110.3905,-2.144714433,-2.202333263,-2.202333263,-2.202333263,-2.167149587,-1.969320109,-2.202333263,-2.010512311,-1.969320109,-2.167149587,-2.202333263
"166",101989,"Stockholm, Sweden",557,59.33294,18.06911,-1.861886224,-2.156917698,-2.241492329,-2.287698734,-2.11292495,-1.640135177,-2.294190955,-2.065095082,-1.668843942,-2.294190955,-2.294190955
"167",102485,"Suva, Fiji",557,-18.12069,178.4536,-2.099002244,-2.191499199,-2.191499199,-2.191499199,-2.147186678,-2.055349397,-2.191499199,-1.942114607,-2.055440588,-2.191499199,-2.191499199
"168",103694,"Sydney, New South Wales, Australia",557,-33.867,151.2108,-1.924017391,-2.286644893,-2.034634321,-2.317293636,-2.03889428,-1.611867716,-2.139604296,-1.890947867,-1.677223703,-2.320274538,-2.164354186
"169",104655,"Tartu, Estonia",557,58.37468,26.72553,-2.132189681,-2.186238103,-2.186238103,-2.186238103,-2.186238103,-2.080095424,-2.186238103,-2.186238103,-2.080173694,-2.186238103,-2.186238103
"170",106670,"Taif, Saudi Arabia",557,21.39462,40.51751,-2.140642274,-2.177912384,-2.177912384,-2.177912384,-2.177912384,-2.140642274,-2.177912384,-2.177912384,-2.140642274,-2.177912384,-2.177912384
"171",106732,"Tijuana (and vicinity), Baja California Norte, Mexico",464,32.519478,-117.012133,-1.969122249,-2.212877611,-2.225053733,-2.233411048,-2.095499309,-1.646920568,-2.233411048,-1.88353005,-1.675903725,-2.167126899,-2.230842313
"172",107290,"Tok, Alaska, United States of America",557,63.32952,-142.996,-2.177863964,-2.177863964,-2.177863964,-2.177863964,-2.056055346,-2.066988266,-2.177863964,-2.177863964,-2.167424997,-2.177863964,-2.177863964
"173",107755,"Tlemcen, Algeria",557,34.87365,-1.302338,-1.900367129,-2.201397124,-2.201397124,-2.201397124,-2.201397124,-1.900367129,-2.201397124,-2.201397124,-1.900367129,-2.201397124,-2.201397124
"174",108189,"Sao Tome Island, Sao Tome and Principe",557,0.220876,6.619432,-2.148292,-2.181130631,-2.181130631,-2.181130631,-2.147325695,-2.148292,-2.181130631,-2.181130631,-2.148292,-2.181130631,-2.181130631
"175",108623,"Antananarivo, Madagascar",557,-18.90039,47.51458,-2.089434384,-2.2078325,-2.2078325,-2.2078325,-2.2078325,-1.973999557,-2.2078325,-2.071131431,-1.984076328,-2.17163269,-2.177560694
"176",108685,"Tioman Island, Malaysia",557,2.789838,104.1765,-2.172578621,-2.203160314,-2.240459238,-2.240459238,-2.217106058,-1.859432275,-2.240459238,-1.980231004,-1.866676522,-2.183201669,-2.240459238
"177",110049,"Timisoara, Romania",557,45.73935,21.28229,-2.051278274,-2.180940912,-2.199941344,-2.180940912,-2.14248707,-1.971685718,-2.207117722,-2.130304211,-1.971715798,-2.207117722,-2.176214527
"178",110266,"Tottori, Japan",557,35.43969,134.1547,-2.188389101,-2.188389101,-2.188389101,-2.188389101,-2.188389101,-2.058203152,-2.188389101,-2.188389101,-2.159128493,-2.188389101,-2.188389101
"179",110793,"Tunis, Tunisia",557,36.80352,10.17164,-2.080527033,-2.19467418,-2.105034647,-2.19467418,-2.134286564,-1.924452166,-2.19467418,-2.053766863,-1.948023226,-2.19467418,-2.19467418
"180",110824,"Taupo, New Zealand",557,-38.69542,176.0834,-2.146150933,-2.238216331,-2.055977871,-2.238216331,-2.182127135,-1.813165588,-2.238216331,-2.065697921,-1.826254377,-2.238216331,-2.235605297
"181",111258,"Tawau, Malaysia",557,4.332791,117.9588,-2.142556802,-2.177136327,-2.177136327,-2.177136327,-2.177136327,-1.987830861,-2.177136327,-2.050518493,-2.134325626,-2.177136327,-2.177136327
"182",111878,"Columbus (and vicinity), Mississippi, United States of America",464,33.516849,-88.427,-2.087779352,-2.210859438,-2.209145237,-2.212018694,-2.145359468,-1.936340269,-2.212018694,-2.116442931,-2.010701972,-2.212018694,-2.212018694
"183",114420,"Venice, Italy",557,45.3852,12.33324,-1.906366186,-2.258129141,-2.144934457,-2.258762226,-2.071405968,-1.731557154,-2.263453572,-1.952403057,-1.778623925,-2.23417148,-2.23443003
"184",114606,"Valdez, Alaska, United States of America",557,61.1273,-146.3214,-2.065924643,-2.201507122,-2.227593278,-2.227593278,-2.227593278,-1.870277453,-2.227593278,-2.024480003,-1.92457046,-2.227593278,-2.227593278
"185",114978,"Spanish Town, Virgin Gorda, British Virgin Islands",557,18.46826,-64.41988,-2.185481865,-2.201538279,-2.201538279,-2.201538279,-2.201538279,-1.846913634,-2.201538279,-1.894421447,-1.905524565,-2.201538279,-2.201538279
"186",116125,"Vientiane, Laos",557,17.98119,102.609,-2.072347033,-2.19995897,-2.152267509,-2.216063988,-2.154675189,-1.944648538,-2.216063988,-2.041064998,-1.974088199,-2.216063988,-2.216063988
"187",116404,"Sao Vicente, Cape Verde",557,16.8436,-24.9848,-2.041360683,-2.183388189,-2.183388189,-2.183388189,-2.115600745,-2.041360683,-2.183388189,-2.183388189,-2.041360683,-2.183388189,-2.183388189
"188",118512,"Worland (and vicinity), Wyoming, United States of America",464,44.02078,-107.95581,-2.120139357,-2.194473854,-2.194473854,-2.194473854,-2.179602019,-1.929841842,-2.194473854,-2.014576095,-1.955405151,-2.194473854,-2.194473854
"189",121643,"Deer Lake, Newfoundland and Labrador, Canada",557,49.16787,-57.45962,-2.076414756,-2.192685895,-2.192685895,-2.192685895,-2.192685895,-1.929176364,-2.192685895,-2.001351826,-2.004340043,-2.192685895,-2.192685895
"190",122976,"Hamilton (and vicinity), Ontario, Canada",464,43.25761,-79.8723,-2.023250414,-2.206362898,-2.216129762,-2.21729315,-1.996854204,-1.698447753,-2.21729315,-1.973229688,-1.730693119,-2.21729315,-2.187644225
"191",123255,"Yichang, China",557,30.74599,111.1464,-2.105033442,-2.192898633,-2.192898633,-2.192898633,-2.192898633,-1.907952123,-2.192898633,-2.192898633,-2.003090434,-2.192898633,-2.192898633
"192",123472,"Kamloops (and vicinity), British Columbia, Canada",464,50.67158,-120.352141,-2.089643689,-2.220038464,-2.226242527,-2.227414941,-2.000357078,-1.617589036,-2.227414941,-1.922393431,-1.649945669,-2.227414941,-2.227414941
"193",123627,"Yankton, South Dakota, United States of America",557,42.91335,-97.45016,-2.182842215,-2.204994133,-2.204994133,-2.204994133,-2.193941996,-2.109185218,-2.204994133,-2.187468492,-2.109185218,-2.204994133,-2.204994133
"194",124402,"Yanbu, Saudi Arabia",557,24.39513,37.97019,-2.137702795,-2.185829791,-2.185829791,-2.185829791,-2.185829791,-2.024860514,-2.185829791,-2.185829791,-2.076735842,-2.185829791,-2.185829791
"195",124681,"Yantai, China",557,37.43834,120.8135,-2.117355745,-2.184549632,-2.184549632,-2.184549632,-2.184549632,-1.933101714,-2.184549632,-2.183197916,-1.933101714,-2.184549632,-2.184549632
"196",124929,"Prince Albert, Saskatchewan, Canada",557,53.20098,-105.7214,-2.090141759,-2.188694746,-2.188694746,-2.188694746,-2.124633319,-1.919921489,-2.188694746,-2.038470994,-1.967182921,-2.188694746,-2.188694746
"197",125301,"Prince Rupert, British Columbia, Canada",557,54.27705,-130.3025,-2.027773944,-2.201113483,-2.197082059,-2.201113483,-1.991096476,-1.790475247,-2.201113483,-2.013225649,-1.838937087,-2.201113483,-2.201113483
"198",125797,"Thunder Bay, Ontario, Canada",557,48.42465,-89.29774,-2.066652248,-2.215007208,-2.238347646,-2.238347646,-2.155273305,-1.65300156,-2.238347646,-1.808163307,-1.702407154,-2.238347646,-2.238347646
"199",126138,"Red Lake, Ontario, Canada",557,51.05653,-93.72749,-2.176879658,-2.176879658,-2.176879658,-2.176879658,-2.176879658,-2.157154342,-2.176879658,-2.176879658,-2.157154342,-2.176879658,-2.176879658
"200",127223,"Bonaventure, Quebec, Canada",557,48.0562,-65.45954,-2.181974067,-2.181974067,-2.181974067,-2.181974067,-2.181974067,-1.872491425,-2.181974067,-2.059407748,-1.956943063,-2.181974067,-2.181974067
"201",127781,"Medicine Hat (and vicinity), Alberta, Canada",464,50.00836,-110.66437,-2.102105799,-2.192415101,-2.218287807,-2.210624744,-1.990058113,-1.845836974,-2.180490399,-2.028161941,-1.901523814,-2.217118117,-2.218569461
"202",127998,"Prince George, British Columbia, Canada",557,53.92054,-122.7537,-2.057879512,-2.241553891,-2.241553891,-2.241553891,-2.142672153,-1.779815281,-2.241553891,-2.01215862,-1.800182139,-2.241553891,-2.241553891
"203",128029,"Terrace, British Columbia, Canada",557,54.50383,-128.6105,-2.095358959,-2.183353097,-2.183353097,-2.183353097,-2.150109826,-1.88455219,-2.183353097,-2.111756868,-1.894937326,-2.183353097,-2.183353097
"204",128060,"London (and vicinity), Ontario, Canada",464,42.98282,-81.23937,-2.040833643,-2.210750739,-2.196886233,-2.223729898,-1.892928812,-1.611923992,-2.218358953,-1.876009502,-1.681168918,-2.223729898,-2.223729898
"205",128277,"Fort Nelson, British Columbia, Canada",557,58.80358,-122.7029,-2.144179987,-2.187772217,-2.187772217,-2.187772217,-2.138346098,-1.835299674,-2.187772217,-2.063545364,-1.835299674,-2.187772217,-2.187772217
"206",128649,"Yellowknife, Northwest Territories, Canada",557,62.45193,-114.3839,-2.138563903,-2.215809424,-2.127772212,-2.215809424,-2.142902808,-1.818267735,-2.184438515,-2.125187281,-1.960132665,-2.215809424,-2.215809424
"207",129517,"Zhanjiang, China",557,20.983,110.1835,-2.08022097,-2.181886341,-2.181886341,-2.181886341,-2.181886341,-2.060531364,-2.181886341,-2.181886341,-2.060531364,-2.181886341,-2.181886341
"208",129765,"Manzanillo (and vicinity), Colima, Mexico",464,19.105027,-104.3481,-2.056863856,-2.224334026,-2.21096989,-2.22748276,-2.219472201,-1.819690168,-2.192011358,-1.848580281,-1.867411773,-2.116387515,-2.22748276
"209",130974,"Gzira, Malta",557,35.9043,14.49682,-1.913813525,-2.175694804,-2.088336704,-2.208413227,-2.162516619,-1.772717682,-2.208413227,-1.956627964,-1.788038916,-2.208413227,-2.208413227
"210",131470,"Bad Brueckenau, Germany",557,50.30716,9.774504,-2.164429221,-2.180020459,-2.180020459,-2.180020459,-2.180020459,-1.985034844,-2.180020459,-2.180020459,-1.985034844,-2.180020459,-2.180020459
"211",132493,"Ambleside, England, United Kingdom",557,54.42879,-3.027857,-1.945056723,-2.205521172,-2.19720541,-2.210679414,-2.138081078,-1.816036571,-2.210679414,-1.8288855,-1.883544498,-2.210679414,-2.210679414
"212",133361,"Vitznau, Switzerland",557,47.01501,8.488104,-2.162204381,-2.180808845,-2.180808845,-2.180808845,-2.180808845,-1.962751105,-2.180808845,-2.180808845,-1.962751105,-2.180808845,-2.180808845
"213",133454,"Puerto de Pollensa, Spain",557,39.89069,3.083159,-1.930352634,-2.232584434,-2.22062616,-2.232584434,-2.196218737,-1.738983007,-2.232584434,-1.631465653,-1.820417002,-2.232584434,-2.232584434
"214",133516,"Nervi, Genoa, Italy",774,44.38771,9.024632,-2.132677237,-2.178344993,-2.178344993,-2.178344993,-2.160618186,-2.068247504,-2.178344993,-2.178344993,-2.068247504,-2.178344993,-2.178344993
