"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Business_Budget","Business_Business","Business_Conferences","Business_Port","Business_Resorts","Business_University"
"186",125797,"Thunder Bay, Ontario, Canada",557,48.42465,-89.29774,"North America",0.06813801,0.096123567,0.069811948,0.076492352,0.057763348,0.070090061
"187",126138,"Red Lake, Ontario, Canada",557,51.05653,-93.72749,"North America",0.066545753,0.069637899,0.066545753,0.066545753,0.066545753,0.066545753
"188",127223,"Bonaventure, Quebec, Canada",557,48.0562,-65.45954,"North America",0.065769711,0.067353493,0.065769711,0.065769711,0.065769711,0.065769711
"189",127781,"Medicine Hat (and vicinity), Alberta, Canada",464,50.00836,-110.66437,"North America",0.078930979,0.082713293,0.062213985,0.060454765,0.060454765,0.060454765
"190",127998,"Prince George, British Columbia, Canada",557,53.92054,-122.7537,"North America",0.069670147,0.094425892,0.057338471,0.057338471,0.057338471,0.076170362
"191",128029,"Terrace, British Columbia, Canada",557,54.50383,-128.6105,"North America",0.065561201,0.069516376,0.065561201,0.065561201,0.065561201,0.065561201
"192",128060,"London (and vicinity), Ontario, Canada",464,42.98282,-81.23937,"North America",0.08637797,0.116393255,0.066836528,0.059740672,0.059740672,0.092921637
"193",128277,"Fort Nelson, British Columbia, Canada",557,58.80358,-122.7029,"North America",0.064897472,0.09567237,0.064897472,0.064897472,0.064897472,0.064897472
"194",128649,"Yellowknife, Northwest Territories, Canada",557,62.45193,-114.3839,"North America",0.060840192,0.109784564,0.060840192,0.060840192,0.060840192,0.060840192
"195",129765,"Manzanillo (and vicinity), Colima, Mexico",464,19.105027,-104.3481,"South America",0.061554561,0.07293307,0.05922666,0.08590414,0.068484093,0.059234772
"196",130974,"Gzira, Malta",557,35.9043,14.49682,"Europe",0.095925907,0.067354335,0.061885196,0.118260344,0.061885196,0.061885196
"197",131470,"Bad Brueckenau, Germany",557,50.30716,9.774504,"Europe",0.066066232,0.06727367,0.066066232,0.066066232,0.066066232,0.066066232
"198",132493,"Ambleside, England, United Kingdom",557,54.42879,-3.027857,"Europe",0.062432029,0.064473645,0.061563115,0.061563115,0.061563115,0.061563115
"199",133361,"Vitznau, Switzerland",557,47.01501,8.488104,"Europe",0.065946409,0.067389619,0.065946409,0.065946409,0.065946409,0.065946409
"200",133454,"Puerto de Pollensa, Spain",557,39.89069,3.083159,"Europe",0.067152348,0.059923431,0.058534992,0.089007851,0.083147154,0.058534992
"201",133516,"Nervi, Genoa, Italy",774,44.38771,9.024632,"Europe",0.066321602,0.077706281,0.066321602,0.076442296,0.066321602,0.066321602
"202",133981,"Ullapool, Scotland, United Kingdom",557,57.99128,-5.178801,"Europe",0.071899427,0.066554892,0.065120172,0.066723561,0.065120172,0.065120172
"203",136337,"Peguera, Spain",774,39.53883,2.454468,"Europe",0.064179701,0.065798523,0.064179701,0.064179701,0.068625034,0.064179701
"204",137701,"Schliersee, Germany",557,47.68731,11.87512,"Europe",0.065395923,0.06740335,0.065395923,0.065395923,0.065395923,0.065395923
"205",138786,"Rize, Turkey",557,40.95048,40.56238,"Europe",0.066963968,0.068497946,0.066963968,0.066963968,0.066963968,0.066963968
"206",138972,"Meyrin, Switzerland",557,46.23224,6.079154,"Europe",0.079264004,0.125364086,0.062434492,0.062329811,0.062329811,0.064562412
"207",139003,"Montreux, Switzerland",557,46.44989,6.937726,"Europe",0.068348881,0.069254506,0.05597429,0.060000408,0.05597429,0.05597429
"208",139778,"Meudon, France",557,48.80414,2.227381,"Europe",0.066792329,0.071096489,0.066792329,0.066792329,0.066792329,0.066792329
"209",139995,"Mardin, Turkey",557,37.28683,40.79008,"Europe",0.066848256,0.06978684,0.066848256,0.066848256,0.066848256,0.066848256
"210",141483,"Barnstaple, England, United Kingdom",557,51.1021,-3.987432,"Europe",0.070573115,0.077243661,0.065271927,0.065271927,0.065271927,0.065271927
"211",141855,"Bishop's Stortford, England, United Kingdom",557,51.87519,0.204597,"Europe",0.088728578,0.118033559,0.063380816,0.058326089,0.058326089,0.058326089
"212",142010,"Borehamwood, England, United Kingdom",557,51.65841,-0.280497,"Europe",0.083305954,0.111219676,0.061699409,0.061699409,0.061699409,0.061699409
"213",142134,"Bradford-on-Avon, England, United Kingdom",557,51.36045,-2.262277,"Europe",0.064872223,0.067643842,0.064872223,0.064872223,0.064872223,0.064872223
"214",142568,"Cannock, England, United Kingdom",557,52.70093,-2.010667,"Europe",0.102374956,0.131077126,0.063612909,0.063612909,0.063612909,0.063612909
"215",142723,"Chichester, England, United Kingdom",557,50.84674,-0.796783,"Europe",0.063166287,0.075553699,0.063166287,0.063166287,0.063166287,0.063166287
"216",143374,"Dartmouth, England, United Kingdom",557,50.34466,-3.596709,"Europe",0.064949346,0.064949346,0.064949346,0.074243714,0.064949346,0.064949346
"217",143467,"Dorking, England, United Kingdom",557,51.18887,-0.350964,"Europe",0.063855412,0.075203934,0.089593508,0.063855412,0.063855412,0.063855412
"218",144428,"Hemel Hempstead, England, United Kingdom",557,51.75485,-0.484531,"Europe",0.082377997,0.079234527,0.063127805,0.063127805,0.063127805,0.063127805
"219",144924,"Alanya, Turkey",557,36.5825,32.13989,"Europe",0.065062849,0.068529689,0.065062849,0.06900074,0.07423978,0.065062849
"220",145048,"Letchworth, England, United Kingdom",557,51.97821,-0.22531,"Europe",0.065096903,0.066602473,0.065096903,0.065096903,0.065096903,0.065096903
"221",146257,"Oeiras, Portugal",557,38.71061,-9.276484,"Europe",0.070022205,0.105118347,0.063500567,0.063500567,0.063500567,0.063500567
"222",146908,"Autun, France",557,46.94528,4.311471,"Europe",0.06558013,0.068449571,0.06558013,0.06558013,0.06558013,0.06558013
"223",148148,"Chantilly, France",557,49.1762,2.481431,"Europe",0.066392618,0.067879828,0.066392618,0.066392618,0.066392618,0.066392618
"224",148954,"Fontainebleau, France",557,48.40533,2.679514,"Europe",0.065258655,0.080226796,0.065258655,0.065258655,0.065258655,0.065258655
"225",149605,"Ivry-sur-Seine, France",557,48.81237,2.38765,"Europe",0.081225452,0.072398107,0.065876652,0.069691652,0.065876652,0.065876652
"226",150008,"Slagelse, Denmark",557,55.40724,11.35737,"Europe",0.066928965,0.069832566,0.066928965,0.066928965,0.066928965,0.066928965
"227",151000,"Wantage, England, United Kingdom",557,51.58177,-1.429713,"Europe",0.064562349,0.07798945,0.064562349,0.064562349,0.064562349,0.064562349
"228",151434,"Riva del Garda, Italy",557,45.88571,10.82472,"Europe",0.064498397,0.067104732,0.064085307,0.064085307,0.064085307,0.064085307
"229",152581,"Abano Terme, Italy",557,45.3586,11.79293,"Europe",0.065854197,0.070270941,0.065854197,0.065854197,0.065854197,0.065854197
"230",153108,"Colle di Val d'Elsa, Italy",557,43.39223,11.0944,"Europe",0.065766478,0.068446725,0.065766478,0.065766478,0.065766478,0.065766478
"231",153387,"Akcakoca, Turkey",557,41.06403,31.15653,"Europe",0.066514028,0.069453475,0.066514028,0.066514028,0.066514028,0.066514028
"232",156084,"Ouranoupoli, Aristotelis, Greece",557,40.33961,23.97368,"Europe",0.065678741,0.069388284,0.065678741,0.065678741,0.065678741,0.065678741
"233",156549,"Halle an der Saale, Germany",557,51.47994,11.96808,"Europe",0.065319017,0.071654145,0.065319017,0.065319017,0.065319017,0.065319017
"234",156859,"Willingen, Germany",557,51.29128,8.655777,"Europe",0.066196608,0.073031878,0.066196608,0.066196608,0.066196608,0.066196608
"235",157231,"Zamosc, Poland",557,50.74199,23.27403,"Europe",0.066255449,0.069011409,0.066255449,0.066255449,0.066255449,0.066255449
"236",158378,"Steyr, Austria",557,48.0539,14.42135,"Europe",0.065986561,0.078259511,0.065986561,0.065986561,0.065986561,0.065986561
"237",160610,"Mechelen, Belgium",557,51.02876,4.450268,"Europe",0.065453959,0.074860439,0.065453959,0.065453959,0.065453959,0.065453959
"238",161292,"Nafplio, Greece",557,37.53139,22.91196,"Europe",0.063869837,0.066763833,0.059730542,0.112257236,0.059730542,0.059730542
"239",162036,"Viernheim, Germany",557,49.55862,8.56394,"Europe",0.066824099,0.06832967,0.066824099,0.066824099,0.066824099,0.066824099
"240",162997,"Wetzlar, Germany",557,50.56643,8.513532,"Europe",0.065969348,0.068872948,0.065969348,0.065969348,0.065969348,0.065969348
"241",164268,"Bussum, Netherlands",557,52.27033,5.165211,"Europe",0.065255194,0.082419124,0.065255194,0.065255194,0.065255194,0.065255194
"242",165415,"Nunspeet, Netherlands",557,52.37743,5.788511,"Europe",0.066578467,0.074559313,0.066578467,0.066578467,0.066578467,0.066578467
"243",166314,"Zaandam, Netherlands",557,52.44573,4.825437,"Europe",0.106866072,0.07192879,0.052619623,0.052619623,0.052619623,0.052619623
"244",166810,"Bad Duerkheim, Germany",557,49.45379,8.086325,"Europe",0.066616992,0.070239306,0.066616992,0.066616992,0.066616992,0.066616992
"245",166872,"Baden-Baden, Germany",557,48.75116,8.230616,"Europe",0.062972832,0.074384626,0.062443459,0.062443459,0.062443459,0.062443459
"246",167151,"Bad Salzuflen, Germany",557,52.0721,8.761214,"Europe",0.066610039,0.070343239,0.066610039,0.066610039,0.066610039,0.066610039
"247",167554,"Castrop-Rauxel, Germany",557,51.5704,7.314671,"Europe",0.066855145,0.072367064,0.066855145,0.066855145,0.066855145,0.066855145
"248",167864,"Ettlingen, Germany",557,48.92601,8.406245,"Europe",0.065931442,0.079646446,0.065931442,0.065931442,0.065931442,0.065931442
"249",168081,"Haan, Germany",557,51.20826,7.010632,"Europe",0.066769625,0.069621065,0.066769625,0.066769625,0.066769625,0.066769625
"250",168236,"Heidenheim an der Brenz, Germany",557,48.70977,10.18839,"Europe",0.065887985,0.079108024,0.065887985,0.065887985,0.065887985,0.065887985
"251",168484,"Karlsruhe, Germany",557,49.01182,8.411253,"Europe",0.064447451,0.077571958,0.063219212,0.063219212,0.063219212,0.063219212
"252",168546,"Kelsterbach, Germany",557,50.04915,8.518537,"Europe",0.097096525,0.132981488,0.05831637,0.05831637,0.05831637,0.05831637
"253",168639,"Constance, Germany",557,47.70446,9.159194,"Europe",0.059738461,0.065247243,0.059738461,0.08697259,0.059738461,0.060227556
"254",168794,"Landshut, Germany",557,48.54453,12.15986,"Europe",0.065689667,0.07561041,0.065689667,0.065689667,0.065689667,0.065689667
"255",169042,"Navan, Ireland",557,53.62726,-6.663124,"Europe",0.066643587,0.069530006,0.066643587,0.066643587,0.066643587,0.066643587
"256",169166,"Torquay, England, United Kingdom",557,50.47842,-3.518155,"Europe",0.066778103,0.068981155,0.062573796,0.083526495,0.062573796,0.062573796
"257",169352,"Walsall, England, United Kingdom",557,52.61361,-1.96242,"Europe",0.094756511,0.104791141,0.064838001,0.062411284,0.062411284,0.062411284
"258",170282,"York, England, United Kingdom",557,54.05331,-1.003395,"Europe",0.080570601,0.077868214,0.059513873,0.056981429,0.056981429,0.062146409
"259",170840,"Zug, Switzerland",557,47.15329,8.5179,"Europe",0.066029836,0.068739863,0.066029836,0.066029836,0.066029836,0.066029836
"260",171398,"Rambouillet, France",557,48.65314,1.826001,"Europe",0.06548756,0.068275016,0.06548756,0.06548756,0.06548756,0.06548756
"261",171553,"Rueil-Malmaison, France",557,48.86936,2.177571,"Europe",0.06684894,0.087343361,0.064710103,0.064710103,0.064710103,0.064710103
"262",171677,"Saint-Etienne-du-Rouvray, France",557,49.38165,1.090045,"Europe",0.085271804,0.073611962,0.065434054,0.065434054,0.065434054,0.065434054
"263",174281,"Chepstow, Wales, United Kingdom",557,51.66663,-2.716477,"Europe",0.067924073,0.065116129,0.058688705,0.063753545,0.058688705,0.058688705
"264",174870,"Marlborough, England, United Kingdom",557,51.39265,-1.686537,"Europe",0.082169763,0.074861209,0.065203282,0.065203282,0.065203282,0.065203282
"265",177226,"Leven, Scotland, United Kingdom",557,56.2148,-2.932882,"Europe",0.066741901,0.066741901,0.066741901,0.066741901,0.066741901,0.066741901
"266",177443,"Asolo, Italy",557,45.78898,11.90987,"Europe",0.066022247,0.067347804,0.066022247,0.066022247,0.066022247,0.066022247
"267",177505,"Monteriggioni, Italy",557,43.36734,11.22472,"Europe",0.065627228,0.067391978,0.065112516,0.065112516,0.065112516,0.065112516
"268",178745,"Pertuis, France",557,43.68776,5.52105,"Europe",0.066908971,0.068360771,0.066908971,0.066908971,0.066908971,0.066908971
"269",180419,"Rungis, France",557,48.74981,2.352521,"Europe",0.069293723,0.078247049,0.065275209,0.065275209,0.065275209,0.065275209
"270",180481,"Sisteron, France",557,44.20052,5.930851,"Europe",0.065522041,0.065522041,0.065522041,0.065522041,0.065522041,0.065522041
"271",180822,"Lech am Arlberg, Austria",557,47.20364,10.14321,"Europe",0.083517548,0.069731302,0.064995333,0.064995333,0.064995333,0.064995333
"272",181039,"Postojna, Slovenia",557,45.77762,14.21797,"Europe",0.066294975,0.069066593,0.066294975,0.066294975,0.066294975,0.066294975
"273",182341,"Beaugency, France",557,47.77863,1.638702,"Europe",0.066046338,0.066046338,0.066046338,0.066046338,0.066046338,0.066046338
"274",183922,"Hanalei, Hawaii, United States of America",557,22.16835,-159.5538,"North America",0.086137748,0.06131658,0.052965697,0.052965697,0.052965697,0.052965697
"275",184015,"Clifton, Texas, United States of America",557,31.8027,-97.50204,"North America",0.066973499,0.068469833,0.066973499,0.066973499,0.066973499,0.066973499
"276",184294,"Euless, Texas, United States of America",557,32.83784,-97.0953,"North America",0.076842519,0.090322339,0.069773377,0.063395187,0.063283959,0.064138294
"277",184387,"Alpharetta, Georgia, United States of America",557,34.07782,-84.26853,"North America",0.069503655,0.123064436,0.063392074,0.061040797,0.061040797,0.063240695
"278",184573,"Apex, North Carolina, United States of America",557,35.73669,-78.89914,"North America",0.064148615,0.075521792,0.064148615,0.064148615,0.064148615,0.064148615
"279",184821,"Alhambra, California, United States of America",557,34.08368,-118.1349,"North America",0.062826997,0.097597928,0.064842575,0.060613678,0.060613678,0.066706008
"280",185193,"Avon, Connecticut, United States of America",557,41.79118,-72.8515,"North America",0.071110754,0.09639701,0.078891065,0.063033914,0.054957074,0.086655188
"281",185503,"Alexandria, Virginia, United States of America",557,38.77512,-77.09776,"North America",0.09908557,0.123523846,0.068651927,0.068786111,0.057297291,0.05847417
"282",185751,"Roanoke, Alabama, United States of America",557,33.13647,-85.36655,"North America",0.067081786,0.067081786,0.067081786,0.067081786,0.067081786,0.067081786
"283",185844,"Union Gap, Washington, United States of America",557,46.55682,-120.4847,"North America",0.080493058,0.066849876,0.065380584,0.065380584,0.065380584,0.065380584
"284",186123,"Alliance, Ohio, United States of America",557,40.92064,-81.12838,"North America",0.063749763,0.085064743,0.060431359,0.060431359,0.060431359,0.067048224
"285",186247,"Hunt Valley, Maryland, United States of America",557,39.48763,-76.65751,"North America",0.066922514,0.081923164,0.079717806,0.070278069,0.06098348,0.06153726
"286",186278,"Arcata, California, United States of America",557,40.84788,-124.0455,"North America",0.126997923,0.077377887,0.060262838,0.062061664,0.060262838,0.108858323
"287",186340,"Barre, Vermont, United States of America",557,44.18678,-72.48295,"North America",0.099548497,0.083937606,0.061273539,0.061273539,0.061273539,0.080343068
"288",186991,"Ascona, Switzerland",557,46.1542,8.770367,"Europe",0.065068527,0.067737044,0.065068527,0.065068527,0.065068527,0.065068527
"289",187270,"Ada, Oklahoma, United States of America",557,34.80905,-96.7054,"North America",0.070587725,0.067694468,0.067681417,0.063356233,0.063356233,0.072451328
"290",187425,"Reynoldsburg, Ohio, United States of America",557,39.95684,-82.78187,"North America",0.089000431,0.081272934,0.06359865,0.06359865,0.06359865,0.06359865
"291",187642,"Durham, North Carolina, United States of America",557,35.99838,-78.88832,"North America",0.07297575,0.116380384,0.059720398,0.057225657,0.057225657,0.116145746
"292",188882,"Johnson City, Tennessee, United States of America",557,36.32822,-82.37295,"North America",0.085642167,0.113208639,0.064475816,0.061449303,0.061449303,0.087593623
"293",189409,"Richardson, Texas, United States of America",557,32.97092,-96.70976,"North America",0.089977491,0.111439833,0.062992434,0.060583274,0.060583274,0.076116461
"294",189657,"Richfield, Minnesota, United States of America",557,44.87646,-93.28311,"North America",0.077834889,0.091883184,0.062570123,0.060942457,0.060942457,0.06542973
"295",190091,"Angers, France",557,47.47172,-0.558217,"Europe",0.065002614,0.075047276,0.065002614,0.065002614,0.065002614,0.066753677
"296",191052,"Asbury Park, New Jersey, United States of America",557,40.24655,-74.05121,"North America",0.070193282,0.069388756,0.048764093,0.048764093,0.048764093,0.048764093
"297",191207,"Rock Island, Illinois, United States of America",557,41.49048,-90.56728,"North America",0.062727049,0.111039184,0.082595457,0.062727049,0.062727049,0.06391074
"298",191579,"Richmond Hill, Ontario, Canada",557,43.90246,-79.42629,"North America",0.089272068,0.087387984,0.067680076,0.06115007,0.06115007,0.06115007
"299",191672,"Seaside, Oregon, United States of America",557,45.89333,-123.6594,"North America",0.072711477,0.073885549,0.057278276,0.054977395,0.054977395,0.054977395
