"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Activity_Adventure","Activity_Biking","Activity_Birdwatching","Activity_Boating","Activity_Camping","Activity_Cave_Exploring","Activity_Dancing","Activity_Diving","Activity_Ecotourism","Activity_Excursions","Activity_Ferry","Activity_Fishing","Activity_Horseracing","Activity_Horseback_Riding","Activity_Hunting","Activity_Iceskating","Activity_Kayaking","Activity_Kitesurfing","Activity_Rafting","Activity_Rockclimbing","Activity_Rowing","Activity_Sailing","Activity_Segway_Tours","Activity_Shopping","Activity_Sightseeing","Activity_Skydiving","Activity_Sledding","Activity_Snorkeling","Activity_Snowtubing","Activity_Snowmobile_Riding","Activity_Snowshoeing","Activity_Stargazing","Activity_Surfing","Activity_Swimming","Activity_Walking","Activity_Waterskiing","Activity_Whalewatching","Activity_Windsurfing"
"50",32456,"Denizli, Turkey",557,37.87642,29.14919,"Europe",0.076177507,0.063717528,0.062170976,0.065517312,0.062170976,0.062686493,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062686493,0.062170976,0.062170976,0.062170976,0.064748562,0.062170976,0.065517312,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.062170976,0.090241712,0.096051362,0.062170976,0.062170976,0.062170976
"51",33386,"Durban, South Africa",557,-29.84922,30.99178,"Africa",0.084341728,0.062539354,0.067034265,0.074573862,0.062996973,0.059101673,0.063764015,0.073162255,0.059101673,0.059101673,0.059101673,0.059101673,0.059101673,0.085585904,0.059101673,0.059101673,0.059961093,0.059101673,0.066688695,0.059531383,0.059101673,0.069481811,0.059101673,0.095986529,0.063523432,0.061250224,0.059101673,0.061679934,0.059101673,0.059101673,0.059101673,0.059101673,0.078659867,0.086289983,0.072287513,0.065457128,0.060390804,0.061679934
"52",33944,"Kampala, Uganda",557,0.30793,32.57166,"Africa",0.074495614,0.060909534,0.07337146,0.07896544,0.060487022,0.060487022,0.063182819,0.060487022,0.060487022,0.060487022,0.060487022,0.060909534,0.060487022,0.060909534,0.064781835,0.060487022,0.060909534,0.060487022,0.071850187,0.060487022,0.060487022,0.060909534,0.060487022,0.073139221,0.060487022,0.060909534,0.060487022,0.060487022,0.060487022,0.060487022,0.060487022,0.060487022,0.060909534,0.074272356,0.067116319,0.060909534,0.060487022,0.060909534
"53",34223,"Edinburgh, Scotland, United Kingdom",557,55.94121,-3.224316,"Europe",0.050311494,0.077262538,0.049545082,0.052402143,0.049592479,0.049545082,0.051802113,0.050015029,0.052208115,0.0496838,0.054000763,0.054000763,0.049545082,0.054000763,0.049545082,0.049545082,0.049701731,0.049545082,0.049701731,0.04985838,0.049545082,0.052244196,0.049701731,0.163201927,0.060760791,0.04985838,0.049701731,0.04985838,0.04985838,0.049701731,0.049701731,0.049545082,0.04985838,0.069557028,0.162436658,0.049701731,0.049545082,0.049701731
"54",35122,"El Paso (and vicinity), Texas, United States of America",464,31.78105,-106.404565,"North America",0.059476455,0.067690198,0.059237483,0.059237483,0.059331213,0.059237483,0.062518273,0.059237483,0.059476455,0.059237483,0.059237483,0.059476455,0.059237483,0.059252604,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.059476455,0.083838449,0.059237483,0.059476455,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.059237483,0.084259175,0.117979483,0.059237483,0.059237483,0.059237483
"55",36331,"El Salvador, Chile",557,-26.14895,-69.62051,"South America",0.104044681,0.075062726,0.068611046,0.076226122,0.075488145,0.057188432,0.064065531,0.071680607,0.057188432,0.062899739,0.057188432,0.073641249,0.057188432,0.076966495,0.057188432,0.064065531,0.064065531,0.057188432,0.071680607,0.057188432,0.057188432,0.057188432,0.057188432,0.078381842,0.068185627,0.057188432,0.057188432,0.057188432,0.057188432,0.057188432,0.057188432,0.057188432,0.080518348,0.070089396,0.075488145,0.057188432,0.057188432,0.057188432
"56",36703,"New Bedford, Massachusetts, United States of America",557,41.66583,-70.93975,"North America",0.073635093,0.064318035,0.062924307,0.068179882,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.085731599,0.074132559,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.064318035,0.062924307,0.076951213,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.062924307,0.065711764,0.089761982,0.062924307,0.064318035,0.062924307
"57",37044,"Fajardo, Puerto Rico",557,18.32608,-65.65771,"South America",0.073693737,0.050796301,0.047177831,0.130608373,0.047323128,0.047858057,0.051474547,0.078009196,0.060080173,0.068737498,0.174188334,0.054189335,0.047177831,0.055793943,0.047177831,0.047177831,0.108017148,0.047177831,0.047177831,0.047858057,0.047177831,0.09008971,0.047177831,0.056382265,0.050719389,0.048538283,0.047177831,0.112756139,0.047177831,0.047177831,0.047177831,0.047177831,0.055664709,0.113348184,0.079601377,0.05041034,0.047177831,0.048538283
"58",37168,"Fresno, California, United States of America",557,36.70835,-119.8372,"North America",0.058115453,0.061658686,0.057807305,0.064908338,0.062410629,0.057807305,0.062034946,0.057807305,0.058115453,0.057807305,0.057807305,0.084311262,0.057807305,0.057807305,0.057807305,0.057807305,0.057807305,0.057807305,0.084146337,0.058115453,0.057807305,0.064600191,0.057807305,0.120578543,0.057807305,0.057807305,0.057807305,0.057807305,0.057807305,0.058115453,0.057807305,0.057807305,0.057807305,0.086439467,0.085459818,0.0584236,0.057807305,0.057807305
"59",37881,"Flagstaff, Arizona, United States of America",557,35.32666,-111.5108,"North America",0.066956112,0.070653862,0.054016062,0.054923449,0.056678642,0.054318525,0.054455864,0.054016062,0.054355901,0.062760204,0.054016062,0.054016062,0.054016062,0.062684605,0.054016062,0.062245757,0.054620987,0.054016062,0.055293088,0.054620987,0.054016062,0.054620987,0.054016062,0.092629318,0.059366915,0.054016062,0.055392536,0.054016062,0.054318525,0.055225911,0.063455605,0.054016062,0.059703455,0.0730617,0.11219126,0.054620987,0.054016062,0.054016062
"60",38718,"Freeport, Grand Bahama Island, Bahamas",557,26.54691,-78.62624,"South America",0.060065799,0.060112061,0.051296612,0.107594892,0.051312003,0.051296612,0.064717347,0.07396919,0.051296612,0.078194346,0.067629088,0.058614046,0.051296612,0.069386644,0.051296612,0.051296612,0.064930012,0.051296612,0.051296612,0.051296612,0.051296612,0.061269438,0.051296612,0.108775542,0.051296612,0.056551049,0.051296612,0.102395813,0.051296612,0.051296612,0.051296612,0.051296612,0.056842591,0.102982034,0.083868499,0.054669595,0.051296612,0.061463898
"61",39896,"Great Bend (and vicinity), Kansas, United States of America",464,38.36187,-98.783956,"North America",0.079562013,0.062099464,0.062099464,0.062099464,0.079562013,0.062099464,0.088293288,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.079562013,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.070830739,0.066139917,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.062099464,0.07114188,0.062099464,0.062099464,0.062099464,0.062099464
"62",41384,"Grand Junction (and vicinity), Colorado, United States of America",464,39.112646,-108.54066,"North America",0.062334981,0.080535813,0.056157853,0.05797802,0.059527393,0.056157853,0.06590602,0.056157853,0.056157853,0.056157853,0.056157853,0.058692996,0.056157853,0.058086026,0.057382446,0.056157853,0.05797802,0.056157853,0.061968638,0.057114859,0.056157853,0.057371298,0.056157853,0.074506004,0.056157853,0.056157853,0.056157853,0.056157853,0.056157853,0.058584743,0.058584743,0.056157853,0.056157853,0.0998434,0.094745019,0.05797802,0.056157853,0.056157853
"63",42810,"George, South Africa",557,-33.98348,22.4279,"Africa",0.068059306,0.070769333,0.065349279,0.068059306,0.065349279,0.065349279,0.065349279,0.068059306,0.065349279,0.065349279,0.065349279,0.071700389,0.065349279,0.065349279,0.065349279,0.065349279,0.066252622,0.065349279,0.067155964,0.065349279,0.065349279,0.068059306,0.065349279,0.067155964,0.065349279,0.068059306,0.065349279,0.068059306,0.065349279,0.065349279,0.065349279,0.065349279,0.074410416,0.078927127,0.068128478,0.067155964,0.066252622,0.067155964
"64",43399,"Gunnison, Colorado, United States of America",557,38.48177,-107.0868,"North America",0.064920649,0.07054829,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.077834537,0.063904389,0.06593691,0.063904389,0.063904389,0.063904389,0.063904389,0.06593691,0.063904389,0.063904389,0.063904389,0.063904389,0.079527687,0.063904389,0.063904389,0.064920649,0.063904389,0.063904389,0.064920649,0.064920649,0.063904389,0.063904389,0.081272984,0.073301083,0.063904389,0.063904389,0.063904389
"65",46065,"Hluhluwe, South Africa",557,-27.91931,32.21917,"Africa",0.066161025,0.072089209,0.066161025,0.067007909,0.066161025,0.066161025,0.066161025,0.070395442,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.067007909,0.066161025,0.066161025,0.066161025,0.066161025,0.067007909,0.066161025,0.067007909,0.066161025,0.066161025,0.066161025,0.070395442,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.078017394,0.066161025,0.066161025,0.066161025,0.066161025
"66",46902,"Princeville, Hawaii, United States of America",557,22.20893,-159.4733,"North America",0.074787021,0.062919309,0.057890646,0.077804227,0.066589735,0.058393512,0.057890646,0.07030197,0.057890646,0.057890646,0.057890646,0.062019496,0.057890646,0.066499143,0.057890646,0.057890646,0.070083592,0.057890646,0.058896378,0.058393512,0.057890646,0.065212093,0.058393512,0.107615982,0.057961348,0.058896378,0.057890646,0.08820548,0.057890646,0.057890646,0.057890646,0.057890646,0.082632251,0.076053386,0.071312272,0.058393512,0.064703784,0.059399245
"67",47088,"Harlingen, Texas, United States of America",557,26.18563,-97.72042,"North America",0.059626892,0.06112401,0.064053024,0.087981953,0.059626892,0.059626892,0.070191417,0.064046849,0.059626892,0.059626892,0.059626892,0.090904791,0.059626892,0.06329829,0.059626892,0.059626892,0.059626892,0.06329829,0.059626892,0.059626892,0.059626892,0.060375451,0.059626892,0.095902057,0.06908366,0.059626892,0.059626892,0.060375451,0.059626892,0.059626892,0.059626892,0.059626892,0.069436683,0.076323733,0.079111847,0.060375451,0.059626892,0.06329829
"68",47863,"Honningsvag, Nordkapp, Norway",557,70.98721,25.98217,"Europe",0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.069560745,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269
"69",47925,"Havre, Montana, United States of America",557,48.37663,-109.6558,"North America",0.061737376,0.078059984,0.060831661,0.091134882,0.073906559,0.060831661,0.060831661,0.060831661,0.060831661,0.077154269,0.077154269,0.068992965,0.060831661,0.085315572,0.060831661,0.060831661,0.060831661,0.060831661,0.077154269,0.060831661,0.060831661,0.061737376,0.060831661,0.072707496,0.060831661,0.060831661,0.061737376,0.060831661,0.060831661,0.065745256,0.065745256,0.060831661,0.060831661,0.063978,0.060831661,0.061737376,0.060831661,0.060831661
"70",48514,"Idaho Falls (and vicinity), Idaho, United States of America",464,43.497752,-112.04716,"North America",0.062185857,0.07897999,0.055664862,0.081588089,0.065285307,0.055664862,0.055787224,0.055664862,0.055664862,0.055664862,0.055664862,0.061708187,0.055664862,0.072648056,0.064125555,0.055664862,0.057102884,0.055664862,0.061708187,0.055664862,0.055664862,0.056144203,0.055664862,0.0683063,0.062049424,0.059483494,0.055664862,0.055664862,0.055664862,0.061228847,0.057582224,0.055664862,0.055664862,0.080011255,0.116080942,0.057582224,0.055664862,0.056144203
"71",50467,"Iquitos (and vicinity), Peru",464,-3.752397,-73.246713,"South America",0.08276787,0.060185762,0.057048754,0.122578529,0.069018341,0.057048754,0.065028478,0.057833006,0.057048754,0.099245128,0.064120619,0.09041255,0.057048754,0.057048754,0.069018341,0.057048754,0.058617258,0.057048754,0.065812731,0.057048754,0.05940151,0.070586845,0.057048754,0.058624481,0.057048754,0.057048754,0.057048754,0.057048754,0.057048754,0.057048754,0.057048754,0.057048754,0.069265421,0.095453108,0.067926297,0.058617258,0.057048754,0.057048754
"72",50653,"Kirksville, Missouri, United States of America",557,40.15751,-92.59195,"North America",0.062640597,0.063599278,0.062640597,0.086288228,0.081558701,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.072099649,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.072099649,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.094041103,0.065979424,0.062640597,0.062640597,0.062640597
"73",51056,"Hilo, Hawaii, United States of America",557,19.71103,-155.2187,"North America",0.054411582,0.062380024,0.049688077,0.065978807,0.079033067,0.050316178,0.054498697,0.050316178,0.049688077,0.049949495,0.049688077,0.050435576,0.049688077,0.057988245,0.049688077,0.049688077,0.053456685,0.049688077,0.054922883,0.050316178,0.049688077,0.052200482,0.049688077,0.100966152,0.050917916,0.051572381,0.049688077,0.061585124,0.049688077,0.049688077,0.049688077,0.049688077,0.057695167,0.107578153,0.11228758,0.050316178,0.056395885,0.050316178
"74",51180,"Ivalo, Finland",557,68.65356,27.54374,"Europe",0.068656392,0.068656392,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.0673521,0.066047809,0.066047809,0.066047809,0.066047809,0.0673521,0.066047809,0.068656392,0.066047809,0.066047809,0.066047809,0.066047809,0.080226616,0.066047809,0.066047809,0.0673521,0.066047809,0.066047809,0.0673521,0.068656392,0.066047809,0.066047809,0.0673521,0.066047809,0.066047809,0.066047809,0.066047809
"75",51242,"Ironwood (and vicinity), Michigan, United States of America",464,46.46336,-90.17084,"North America",0.065559932,0.065559932,0.065559932,0.066850421,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.066850421,0.065559932,0.066850421,0.065559932,0.065559932,0.065559932,0.065559932,0.066850421,0.065559932,0.065559932,0.066850421,0.065559932,0.066850421,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.067262464,0.065559932,0.065559932,0.065559932,0.088958384,0.065559932,0.06814091,0.065559932,0.065559932
"76",53629,"Kilimanjaro, Moshi, Tanzania",557,-3.128317,37.33981,"Africa",0.066728909,0.069029875,0.065578425,0.065578425,0.070229253,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.066728909,0.066816844,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.067879392,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.070268294,0.065578425,0.065578425,0.065578425,0.065578425
"77",53660,"Jerusalem, Israel",557,31.77991,35.20602,"Europe",0.057458074,0.068257098,0.057458074,0.06231587,0.063275294,0.057458074,0.065798393,0.066345326,0.057458074,0.067205878,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.06231587,0.067632822,0.097543477,0.058181048,0.057458074,0.057458074,0.061487529,0.057458074,0.057458074,0.057458074,0.057458074,0.057458074,0.087009771,0.096685367,0.057458074,0.057458074,0.057458074
"78",53877,"Syros Island, Greece",464,37.42341,24.91609,"Europe",0.066723044,0.074154974,0.065371783,0.080498103,0.065371783,0.065371783,0.065371783,0.070101194,0.065371783,0.065371783,0.080063692,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.067398673,0.065371783,0.075049195,0.065371783,0.066047413,0.065371783,0.067398673,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.069425564,0.067398673,0.067398673,0.065371783,0.068074304
"79",53908,"Santorini Island, Greece",464,36.419936,25.430659,"Europe",0.059123734,0.069431484,0.05578608,0.10732142,0.063687218,0.055841708,0.060543039,0.069941534,0.055841708,0.056474749,0.073091388,0.066188764,0.05578608,0.056286728,0.05578608,0.05578608,0.057065514,0.05578608,0.055952963,0.056175473,0.055841708,0.074896543,0.056092032,0.08879903,0.055847458,0.057232397,0.05578608,0.067964213,0.05578608,0.05578608,0.05578608,0.05578608,0.061405266,0.098213873,0.090980382,0.059985961,0.055813894,0.059262803
"80",53939,"Astypalaia Island, Greece",464,36.55911,26.31314,"Europe",0.065988578,0.070129365,0.065988578,0.065988578,0.065988578,0.068058972,0.065988578,0.065988578,0.065988578,0.065988578,0.076340545,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.070129365,0.065988578,0.065988578,0.065988578,0.070129365,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.076340545,0.065988578,0.072199758,0.065988578,0.065988578
"81",54652,"Kalbarri, Western Australia, Australia",557,-27.69008,114.201,"Australia",0.06836119,0.069618419,0.065846732,0.067103961,0.065846732,0.065846732,0.065846732,0.067103961,0.065846732,0.065846732,0.065846732,0.067103961,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.067103961,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.067103961,0.065846732,0.065846732,0.065846732,0.065846732,0.06836119,0.078600843,0.065846732,0.065846732,0.065846732,0.067103961
"82",55179,"Kendari, Indonesia",557,-3.985,122.549,"Asia",0.066769625,0.069621065,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.069621065,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.069621065,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.069621065,0.066769625,0.066769625,0.066769625,0.066769625
"83",56264,"Nanchang, China",557,28.65184,116.0101,"Asia",0.065779813,0.068197734,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.076708231,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.068760291,0.066276559,0.065779813,0.065779813,0.065779813
