"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Nature_Beach","Nature_Coral_Reefs","Nature_Countryside","Nature_Desert","Nature_Forests","Nature_Gardens","Nature_Glaciers","Nature_Hiking","Nature_Hilly","Nature_Hotsprings","Nature_Islands","Nature_Jungle","Nature_Lake","Nature_Mountains","Nature_Natural_Parks","Nature_Nature","Nature_Northern_lights","Nature_Rainforest","Nature_River","Nature_Safari","Nature_Scenery","Nature_Sea","Nature_Sharks","Nature_Skyscrapers","Nature_Sunnyweather","Nature_Sunrise","Nature_Sunsets","Nature_Tropical","Nature_Volcanoes","Nature_Waterfalls","Nature_Wildlife"
"60",38718,"Freeport, Grand Bahama Island, Bahamas",557,26.54691,-78.62624,"South America",0.381717269,0.051355708,0.051296612,0.051296612,0.051296612,0.065703868,0.051296612,0.077560214,0.051296612,0.051296612,0.128823262,0.051296612,0.051296612,0.051296612,0.073484096,0.05898578,0.051296612,0.051296612,0.051296612,0.051296612,0.060051644,0.117756726,0.067365023,0.051296612,0.051470808,0.055697084,0.051330435,0.057824225,0.051296612,0.052637572,0.058009613
"61",39896,"Great Bend (and vicinity), Kansas, United States of America",464,38.36187,-98.783956,"North America",0.070830739,0.062099464,0.062099464,0.070830739,0.062099464,0.079562013,0.062099464,0.062099464,0.088293288,0.070830739,0.062099464,0.062099464,0.062099464,0.070830739,0.062099464,0.083749751,0.062099464,0.062099464,0.079562013,0.062099464,0.062099464,0.070830739,0.062099464,0.062099464,0.062099464,0.062099464,0.070830739,0.062099464,0.062099464,0.062099464,0.083749751
"62",41384,"Grand Junction (and vicinity), Colorado, United States of America",464,39.112646,-108.54066,"North America",0.057114165,0.056157853,0.056981175,0.057198678,0.056157853,0.05922683,0.056157853,0.071999486,0.056157853,0.056157853,0.056216222,0.056157853,0.05843376,0.071478432,0.058061144,0.057114859,0.056157853,0.056157853,0.058545696,0.056157853,0.05875296,0.056157853,0.056157853,0.056157853,0.056157853,0.056157853,0.056567066,0.057691609,0.056157853,0.057548892,0.057114859
"63",42810,"George, South Africa",557,-33.98348,22.4279,"Africa",0.073507073,0.065349279,0.066252622,0.065349279,0.065349279,0.078023785,0.065349279,0.077120443,0.065349279,0.065349279,0.065349279,0.065349279,0.071700389,0.072603731,0.065349279,0.065349279,0.065349279,0.065349279,0.071700389,0.066252622,0.065349279,0.066252622,0.065349279,0.065349279,0.065349279,0.065349279,0.065349279,0.065349279,0.065349279,0.065349279,0.065349279
"64",43399,"Gunnison, Colorado, United States of America",557,38.48177,-107.0868,"North America",0.063904389,0.063904389,0.06593691,0.063904389,0.063904389,0.063904389,0.063904389,0.095554441,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.082214456,0.064920649,0.063904389,0.063904389,0.063904389,0.064920649,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389,0.063904389
"65",46065,"Hluhluwe, South Africa",557,-27.91931,32.21917,"Africa",0.066161025,0.066161025,0.071242326,0.066161025,0.066161025,0.073782976,0.066161025,0.072089209,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.067007909,0.067854792,0.066161025,0.066161025,0.066161025,0.067007909,0.069548559,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025,0.066161025
"66",46902,"Princeville, Hawaii, United States of America",557,22.20893,-159.4733,"North America",0.17838872,0.057890646,0.058896378,0.057890646,0.057890646,0.091084743,0.057890646,0.079763604,0.057890646,0.057890646,0.125674266,0.057890646,0.057890646,0.081817256,0.057890646,0.059120831,0.057890646,0.057890646,0.070803391,0.057890646,0.078528053,0.141912712,0.066499143,0.057890646,0.057940201,0.07048278,0.08359275,0.070521253,0.083716137,0.073284189,0.057890646
"67",47088,"Harlingen, Texas, United States of America",557,26.18563,-97.72042,"North America",0.093175914,0.059626892,0.059626892,0.06329829,0.059626892,0.060375451,0.059626892,0.067262403,0.059626892,0.059626892,0.065556677,0.059626892,0.065765285,0.065765285,0.059626892,0.073862814,0.059626892,0.059626892,0.059626892,0.059626892,0.064053024,0.090904791,0.059626892,0.059626892,0.059626892,0.06329829,0.059626892,0.090904791,0.059626892,0.065765285,0.06329829
"68",47863,"Honningsvag, Nordkapp, Norway",557,70.98721,25.98217,"Europe",0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.068159007,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.068159007,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269,0.066757269
"69",47925,"Havre, Montana, United States of America",557,48.37663,-109.6558,"North America",0.060831661,0.060831661,0.068992965,0.068992965,0.064912313,0.077154269,0.072577494,0.086221288,0.068992965,0.060831661,0.082067863,0.060831661,0.068992965,0.095670036,0.060831661,0.090229167,0.060831661,0.060831661,0.068992965,0.060831661,0.068992965,0.068992965,0.060831661,0.077154269,0.060831661,0.060831661,0.068992965,0.060831661,0.077154269,0.060831661,0.090229167
"70",48514,"Idaho Falls (and vicinity), Idaho, United States of America",464,43.497752,-112.04716,"North America",0.059790826,0.055664862,0.056144203,0.063748655,0.080252508,0.056942502,0.062647983,0.090695888,0.080629408,0.08701397,0.059790826,0.055664862,0.069358871,0.069469368,0.059793312,0.09181937,0.055664862,0.055664862,0.181426927,0.055664862,0.063254393,0.055664862,0.055664862,0.055887196,0.056726114,0.055664862,0.072168715,0.055664862,0.08267924,0.251656828,0.071085237
"71",50467,"Iquitos (and vicinity), Peru",464,-3.752397,-73.246713,"South America",0.070049673,0.057048754,0.064156262,0.069265421,0.062587757,0.071302496,0.057048754,0.084372017,0.057048754,0.057048754,0.074557344,0.128133898,0.062587757,0.077245146,0.057833006,0.113493452,0.057048754,0.062587757,0.105263114,0.057048754,0.069018341,0.062587757,0.057048754,0.063726417,0.057048754,0.057048754,0.057048754,0.065028478,0.057048754,0.057048754,0.112763857
"72",50653,"Kirksville, Missouri, United States of America",557,40.15751,-92.59195,"North America",0.067370123,0.062640597,0.062640597,0.062640597,0.062640597,0.072099649,0.062640597,0.096705961,0.062640597,0.062640597,0.062640597,0.062640597,0.097323788,0.062640597,0.081558701,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.068946632,0.062640597,0.062640597,0.062640597,0.062640597,0.062640597,0.067370123,0.062640597
"73",51056,"Hilo, Hawaii, United States of America",557,19.71103,-155.2187,"North America",0.141580946,0.049688077,0.050967161,0.049688077,0.051029938,0.139399338,0.049688077,0.088472386,0.04971307,0.049688077,0.210150098,0.077501821,0.049755593,0.078007017,0.082075909,0.085265322,0.049688077,0.050443955,0.05452908,0.049688077,0.074702349,0.214787427,0.049688077,0.049688077,0.074790324,0.055112867,0.058148446,0.090592286,0.175843874,0.111099241,0.0497444
"74",51180,"Ivalo, Finland",557,68.65356,27.54374,"Europe",0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.0673521,0.066047809,0.082025065,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.094059369,0.066047809,0.068656392,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809,0.066047809
"75",51242,"Ironwood (and vicinity), Michigan, United States of America",464,46.46336,-90.17084,"North America",0.067902346,0.065559932,0.066850421,0.065559932,0.065559932,0.065559932,0.065559932,0.070215503,0.066666066,0.065559932,0.065559932,0.065559932,0.070455879,0.077883928,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.065559932,0.070390794,0.065559932
"76",53629,"Kilimanjaro, Moshi, Tanzania",557,-3.128317,37.33981,"Africa",0.067967327,0.065578425,0.065578425,0.065578425,0.071467672,0.069241434,0.065578425,0.069029875,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.067967327,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.085084532,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.065578425,0.066816844,0.065578425
"77",53660,"Jerusalem, Israel",557,31.77991,35.20602,"Europe",0.066345326,0.057458074,0.057458074,0.066345326,0.057458074,0.118448691,0.057458074,0.066619754,0.057643259,0.057458074,0.057458074,0.057458074,0.057458074,0.077643961,0.057697045,0.062626586,0.057458074,0.057458074,0.057458074,0.057458074,0.084891341,0.062949879,0.057458074,0.062700516,0.057458074,0.057472713,0.057458074,0.057458074,0.057458074,0.066656042,0.057458074
"78",53877,"Syros Island, Greece",464,37.42341,24.91609,"Europe",0.09306331,0.065371783,0.066047413,0.065371783,0.065371783,0.075506234,0.065371783,0.067398673,0.065371783,0.065371783,0.072240303,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.078514873,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783,0.065371783
"79",53908,"Santorini Island, Greece",464,36.419936,25.430659,"Europe",0.120361819,0.05578608,0.056139286,0.05578608,0.05578608,0.062743348,0.05578608,0.075485447,0.063353649,0.066906285,0.150861318,0.05578608,0.05578608,0.056516124,0.055869521,0.079121588,0.05578608,0.05578608,0.05578608,0.05578608,0.112082329,0.108677719,0.05578608,0.05578608,0.056315991,0.056329461,0.136346834,0.05578608,0.100708979,0.05578608,0.05578608
"80",53939,"Astypalaia Island, Greece",464,36.55911,26.31314,"Europe",0.076340545,0.065988578,0.065988578,0.065988578,0.065988578,0.076340545,0.065988578,0.070129365,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.074270152,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578
"81",54652,"Kalbarri, Western Australia, Australia",557,-27.69008,114.201,"Australia",0.105700083,0.065846732,0.065846732,0.065846732,0.065846732,0.074439955,0.065846732,0.069618419,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.067103961,0.065846732,0.065846732,0.065846732,0.077343614,0.065846732,0.065846732,0.087218943,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732,0.065846732
"82",55179,"Kendari, Indonesia",557,-3.985,122.549,"Asia",0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625,0.066769625
"83",56264,"Nanchang, China",557,28.65184,116.0101,"Asia",0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.067270052,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.069589969,0.065779813,0.065779813,0.067270052,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813,0.065779813
"84",56481,"Niigata, Japan",557,37.84869,139.0167,"Asia",0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.067138469,0.065965861,0.065965861,0.065965861,0.069691559,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.070864167,0.065965861,0.069691559,0.069691559,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861,0.065965861
"85",57969,"Kostroma, Russia",557,57.78633,40.95428,"Europe",0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658,0.065850658
"86",58000,"Khamis Mushait, Saudi Arabia",557,18.29017,42.72308,"Asia",0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688
"87",58341,"Kununurra, Western Australia, Australia",557,-15.56053,128.8505,"Australia",0.063715412,0.063715412,0.067071867,0.063715412,0.063715412,0.07743554,0.063715412,0.085368404,0.083130767,0.063715412,0.063715412,0.063715412,0.086487223,0.063715412,0.063715412,0.063715412,0.063715412,0.063715412,0.083130767,0.063715412,0.063715412,0.063715412,0.063715412,0.063715412,0.063715412,0.083130767,0.083130767,0.063715412,0.063715412,0.063715412,0.063715412
"88",59426,"Krasnodar, Russia",557,45.06319,38.97216,"Europe",0.065519427,0.06497982,0.06497982,0.06497982,0.06497982,0.066598641,0.06497982,0.065519427,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.065519427,0.06497982,0.06497982,0.06497982,0.065519427,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982,0.06497982
"89",59736,"Kassel, Germany",557,51.31094,9.459151,"Europe",0.064282359,0.064282359,0.064282359,0.064282359,0.090512292,0.067804416,0.064282359,0.094034349,0.064282359,0.064282359,0.090512292,0.064282359,0.064282359,0.090512292,0.065162873,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.064282359,0.090512292,0.064282359
"90",60356,"Katowice, Poland",557,50.23679,19.01677,"Europe",0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.066350792,0.064657026,0.065503909,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026,0.064657026
"91",62433,"Lawton, Oklahoma, United States of America",557,34.65826,-98.43703,"North America",0.069196722,0.06180355,0.06180355,0.06180355,0.067134449,0.06180355,0.06180355,0.069493217,0.06180355,0.06180355,0.06180355,0.06180355,0.077906969,0.077271229,0.071556335,0.067167737,0.06180355,0.06180355,0.067134449,0.06180355,0.067134449,0.071359086,0.06180355,0.079969242,0.069196722,0.06180355,0.06180355,0.06180355,0.06180355,0.066225436,0.067167737
"92",62557,"Lubbock, Texas, United States of America",557,33.59001,-101.8626,"North America",0.061196067,0.061196067,0.061587318,0.061196067,0.061196067,0.061492207,0.061196067,0.077989102,0.061196067,0.061196067,0.061196067,0.061196067,0.067499999,0.061196067,0.061196067,0.066272076,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061196067,0.061912279,0.061196067,0.06119698,0.061196067
"93",64231,"Lahore, Pakistan",557,31.52982,74.35329,"Asia",0.06393429,0.06393429,0.06393429,0.06393429,0.070689729,0.08943443,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429,0.071690245,0.08847011,0.07649821,0.06393429,0.06393429,0.06393429,0.06393429,0.070689729,0.06393429,0.068742255,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429,0.06393429
"94",65905,"Liverpool, England, United Kingdom",557,53.45375,-2.936515,"Europe",0.054466122,0.054137885,0.054905129,0.054137885,0.054137885,0.066561046,0.054137885,0.060515415,0.054137885,0.054137885,0.068091379,0.054137885,0.05449758,0.054137885,0.054137885,0.054526842,0.054137885,0.054137885,0.104436548,0.054814391,0.067245355,0.057274007,0.054137885,0.06722026,0.06722026,0.054137885,0.062818947,0.054137885,0.054137885,0.054137885,0.054137885
"95",65998,"Luang Prabang, Laos",557,19.87801,102.1461,"Asia",0.088898327,0.059541535,0.060674722,0.059541535,0.063395121,0.085944161,0.059541535,0.089276056,0.059541535,0.059541535,0.063535593,0.098498706,0.088898327,0.076105876,0.060296993,0.070106807,0.059541535,0.059541535,0.115486402,0.059541535,0.059541535,0.064565037,0.059541535,0.059541535,0.059541535,0.059541535,0.07155291,0.064555166,0.059541535,0.11212669,0.059541535
"96",66432,"La Serena (and vicinity), Chile",464,-29.930496,-71.274738,"South America",0.081641937,0.066313313,0.066313313,0.067844015,0.067844015,0.070031481,0.066313313,0.067844015,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.083168951,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313,0.066313313
"97",67114,"Lusaka, Zambia",557,-15.40669,28.33163,"Africa",0.066238041,0.061219003,0.061219003,0.061219003,0.065996318,0.067798472,0.064621407,0.061830699,0.061219003,0.061219003,0.061219003,0.061219003,0.071015356,0.061219003,0.061219003,0.091896027,0.061219003,0.061219003,0.08181023,0.095592629,0.065996318,0.061219003,0.061219003,0.061219003,0.061219003,0.061219003,0.073388788,0.061219003,0.061219003,0.087140623,0.086565634
"98",67734,"Luxor, Egypt",557,25.68963,32.61804,"Africa",0.060237045,0.059840109,0.059840109,0.102891246,0.059840109,0.07717444,0.059840109,0.066548977,0.059840968,0.059840109,0.062172172,0.059840109,0.059840109,0.063974549,0.059840109,0.059840109,0.059840109,0.059840109,0.104594983,0.065620833,0.069997024,0.059840109,0.059840109,0.059840109,0.059840109,0.059840109,0.093710997,0.059840526,0.059840109,0.066548977,0.059840109
"99",67796,"Luoyang, China",557,34.28349,111.9959,"Asia",0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.068148376,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341,0.065924341
