"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Entertainment_Aquarium","Entertainment_Casino","Entertainment_Entertainment","Entertainment_Family_Friendly","Entertainment_Jazz","Entertainment_Live_Music","Entertainment_Musicals","Entertainment_Nightclubs","Entertainment_Nightlife","Entertainment_Opera","Entertainment_Theater","Entertainment_Themepark","Entertainment_Tours","Entertainment_Waterparks","Entertainment_Zoo"
"106",72198,"Milwaukee, Wisconsin, United States of America",557,43.06527,-87.95989,"North America",0.05175624,0.058143973,0.079126236,0.128123992,0.053804458,0.111833358,0.05175624,0.076148629,0.057782374,0.051841034,0.110481392,0.052484307,0.081793854,0.052505946,0.076090062
"107",72601,"Manokwari, Indonesia",557,-0.861885,134.079,"Asia",0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125,0.0625,0.0625,0.0625,0.125,0.0625,0.0625
"108",72911,"Morelia (and vicinity), Michoacan, Mexico",464,19.702885,-101.193266,"South America",0.062910847,0.065619796,0.070724135,0.079087174,0.062910847,0.079959777,0.062910847,0.062910847,0.062910847,0.062910847,0.069358015,0.063184071,0.082690888,0.062910847,0.073355633
"109",73035,"Monroe (and vicinity), Louisiana, United States of America",464,32.502362,-92.08289,"North America",0.061737847,0.061737847,0.066900809,0.124441378,0.061737847,0.066739341,0.084593842,0.062443495,0.066003314,0.061737847,0.093007139,0.062315081,0.101722118,0.061737847,0.066579802
"110",75298,"Missoula, Montana, United States of America",557,46.92574,-114.003,"North America",0.056439253,0.065261729,0.066327422,0.107865791,0.056439253,0.078255942,0.060451073,0.061457379,0.056439425,0.056439253,0.066290311,0.056439253,0.097897135,0.065270885,0.056439253
"111",76104,"Maun, Botswana",557,-19.98787,23.42274,"Africa",0.065198172,0.065198172,0.065198172,0.068101772,0.065198172,0.065198172,0.065198172,0.065198172,0.065198172,0.065198172,0.065198172,0.065198172,0.10842151,0.065198172,0.065198172
"112",76135,"Munich, Germany",557,48.15316,11.54726,"Europe",0.060535742,0.06566115,0.057971244,0.103248172,0.054625597,0.083067899,0.054625597,0.059700065,0.055078131,0.065763735,0.103017451,0.054625597,0.12361894,0.054625597,0.054852041
"113",77344,"Myrtle Beach, South Carolina, United States of America",557,33.72546,-78.89613,"North America",0.060889964,0.050808298,0.075202516,0.241704936,0.050766423,0.076128087,0.050766423,0.060712514,0.052591588,0.050766423,0.054235278,0.060816386,0.065688563,0.096792831,0.050766423
"114",77995,"Nagpur, India",557,21.1245,79.0875,"Asia",0.065781367,0.065781367,0.065781367,0.068060829,0.065781367,0.065781367,0.065781367,0.066921098,0.066921098,0.065781367,0.065781367,0.065781367,0.070340291,0.065781367,0.065781367
"115",78150,"Naples, Italy",557,40.85086,14.23781,"Europe",0.059871996,0.059871996,0.063849363,0.07885395,0.059871996,0.072772497,0.059871996,0.061445905,0.060654757,0.069733647,0.069587564,0.060898413,0.093815257,0.059871996,0.059871996
"116",79669,"Nanjing (prefecture), China",464,32.043892,118.778867,"Asia",0.064461561,0.065583468,0.068724806,0.075405157,0.064461561,0.064461561,0.064461561,0.070051369,0.069846712,0.064461561,0.064461561,0.067007233,0.077700056,0.064461561,0.064461561
"117",79855,"Nuevo Laredo, Tamaulipas, Mexico",557,27.44953,-99.54123,"South America",0.062637782,0.075085509,0.062637782,0.085576858,0.062637782,0.075468833,0.062637782,0.072448979,0.078989776,0.062637782,0.06811131,0.062637782,0.062637782,0.062637782,0.062637782
"118",79917,"Norfolk Island (all)",464,-29.041054,167.959123,"Australia",0.064016876,0.064016876,0.065495072,0.068451466,0.064016876,0.064016876,0.064016876,0.064955404,0.064016876,0.064016876,0.064016876,0.064016876,0.079169196,0.064016876,0.064016876
"119",80196,"Nan, Thailand",557,18.79328,100.7743,"Asia",0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.065368705,0.068308152,0.065368705,0.065368705
"120",80258,"Nosara, Costa Rica",557,9.960187,-85.67142,"South America",0.062688085,0.062688085,0.067076695,0.077439442,0.062688085,0.062688085,0.062688085,0.062688085,0.062688085,0.062688085,0.062688085,0.062688085,0.074414232,0.062688085,0.062688085
"121",80475,"Novokuznetsk, Russia",557,53.79415,87.18195,"Europe",0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371,0.0669371
"122",80785,"Nakhon Si Thammarat, Thailand",557,8.449618,99.93372,"Asia",0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.06562902,0.068741376,0.06562902,0.06562902
"123",81560,"Nyaung-U, Myanmar",557,21.19927,94.91461,"Asia",0.064679018,0.064679018,0.064679018,0.066088858,0.064679018,0.064679018,0.064679018,0.064679018,0.064679018,0.064679018,0.064679018,0.064679018,0.066088858,0.064679018,0.064679018
"124",81684,"Oaxaca, Oaxaca, Mexico",557,17.06267,-96.71957,"South America",0.0603483,0.0603483,0.073551677,0.075758939,0.0603483,0.091447888,0.0603483,0.063098117,0.061013349,0.0603483,0.09126825,0.061013349,0.131702712,0.0603483,0.0603483
"125",81839,"Ocho Rios, Jamaica",557,18.41611,-77.11572,"South America",0.048640409,0.052112176,0.191210435,0.110779457,0.048640409,0.065212069,0.048640409,0.068013424,0.059992575,0.048640409,0.048680426,0.049465798,0.090243524,0.048645867,0.048640409
"126",81963,"Oak Harbor, Washington, United States of America",557,48.31589,-122.6376,"North America",0.061753003,0.061753003,0.061753003,0.064931101,0.061753003,0.061753003,0.061753003,0.061753003,0.061753003,0.061753003,0.068763022,0.061753003,0.061753003,0.061753003,0.061753003
"127",82893,"Omaha (and vicinity), Nebraska, United States of America",464,41.25235,-96.02186,"North America",0.089530133,0.091008963,0.059177116,0.128121112,0.056095679,0.072208178,0.05798962,0.070063007,0.064098111,0.056328896,0.07466532,0.056657667,0.073713521,0.059594228,0.129025483
"128",83482,"Norfolk, Virginia, United States of America",557,36.90712,-76.2547,"North America",0.061042807,0.061042807,0.06548191,0.123235626,0.061042807,0.072253942,0.061042807,0.066704123,0.061280271,0.061042807,0.072618528,0.061042807,0.06672888,0.061042807,0.061357901
"129",83792,"Oshkosh, Wisconsin, United States of America",557,44.00908,-88.58203,"North America",0.059500837,0.059500837,0.059500837,0.087149492,0.059500837,0.069096386,0.059500837,0.060822494,0.059500837,0.059500837,0.076827469,0.069096386,0.110026677,0.064051669,0.090041617
"130",84505,"Oviedo (and vicinity), Spain",464,43.363059,-5.85306,"Europe",0.06509042,0.06509042,0.065548023,0.072869672,0.06509042,0.06509042,0.06509042,0.06509042,0.06509042,0.06509042,0.06985632,0.06509042,0.077445703,0.06509042,0.06509042
"131",85001,"Puebla (and vicinity), Puebla, Mexico",464,19.044319,-98.2201,"South America",0.064676633,0.064841361,0.066790831,0.074039023,0.064489865,0.068170877,0.064489865,0.065640389,0.065640348,0.064489865,0.064679116,0.065640348,0.073190661,0.064489865,0.064489865
"132",85404,"Pucallpa, Peru",557,-8.361413,-74.57972,"South America",0.062111801,0.124223603,0.124223603,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.124223603,0.062111801,0.062111801
"133",86334,"Ponta Grossa, Brazil",557,-25.13716,-50.06645,"South America",0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.072421586,0.066752652,0.066752652
"134",86365,"Port Harcourt, Nigeria",557,4.817473,7.03522,"Africa",0.066485696,0.066485696,0.066485696,0.072876153,0.066485696,0.066485696,0.066485696,0.067550772,0.067550772,0.066485696,0.066485696,0.066485696,0.070746001,0.066485696,0.066485696
"135",87698,"Pemba Island, Tanzania",557,-5.176836,39.75418,"Africa",0.066643658,0.066643658,0.066643658,0.069583105,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.069583105,0.066643658,0.066643658
"136",88008,"Pamplona (and vicinity), Spain",464,42.81396,-1.645061,"Europe",0.064588086,0.064588086,0.065760694,0.072520625,0.064588086,0.064588086,0.064588086,0.064625297,0.064588086,0.064588086,0.064588086,0.064588086,0.079245685,0.064588086,0.064588086
"137",88070,"Phnom Penh, Cambodia",557,11.55329,104.8704,"Asia",0.059222782,0.071282581,0.075174365,0.08571565,0.059222782,0.062686819,0.059222782,0.063512766,0.062337743,0.059222782,0.059222782,0.063436857,0.109868376,0.059222782,0.059222782
"138",88907,"Puerto Princesa, Philippines",557,9.973703,118.821,"Asia",0.062871548,0.062871548,0.062871548,0.080199043,0.062871548,0.065422166,0.062871548,0.062871548,0.062871548,0.062871548,0.062871548,0.062871548,0.126610465,0.062871548,0.062871548
"139",89279,"Pretoria, South Africa",557,-25.7472,28.24784,"Africa",0.064615502,0.065582091,0.067515267,0.073581963,0.064615502,0.064615502,0.064615502,0.064615502,0.064615502,0.064615502,0.064615502,0.065582091,0.093769491,0.064615502,0.078948471
"140",92689,"Yangon, Myanmar",557,16.8687,96.18923,"Asia",0.06128479,0.06128479,0.061827619,0.063998936,0.06128479,0.06128479,0.066711165,0.06576769,0.062913278,0.06128479,0.066711165,0.067253994,0.074476564,0.06128479,0.075540537
"141",92782,"Rhodes Island, Greece",464,36.40009,28.187528,"Europe",0.058500351,0.05879583,0.062983535,0.087956784,0.058500351,0.060753066,0.058500351,0.06392469,0.063294739,0.058500351,0.062476821,0.058927263,0.109968801,0.064136913,0.058500351
"142",93433,"Rimini, Italy",557,44.04332,12.53376,"Europe",0.063654843,0.063753072,0.065077643,0.076306061,0.063654843,0.063654843,0.063654843,0.064058349,0.06375466,0.063654843,0.063654843,0.069548579,0.079862617,0.063654843,0.063654843
"143",93774,"Rochester, New York, United States of America",557,43.17537,-77.64826,"North America",0.05612956,0.05612956,0.060575663,0.13271254,0.072766011,0.080350877,0.070221834,0.058876786,0.056533728,0.05612956,0.074446395,0.05678731,0.071857333,0.05612956,0.072282943
"144",93991,"Rostov-on-Don, Russia",557,47.23912,39.67801,"Europe",0.065822947,0.067727709,0.067727709,0.06963247,0.065822947,0.065822947,0.065822947,0.067727709,0.067727709,0.065822947,0.065822947,0.067727709,0.073441994,0.065822947,0.065822947
"145",95324,"San Salvador, El Salvador",557,13.64538,-89.17981,"South America",0.062103563,0.063425528,0.072553957,0.0968641,0.062103563,0.066226845,0.062103563,0.063101097,0.062710201,0.062103563,0.065098811,0.062764546,0.080866045,0.062103563,0.078727478
"146",95789,"San Luis Obispo, California, United States of America",557,35.26423,-120.7014,"North America",0.054786686,0.054786686,0.062314137,0.116071773,0.054786686,0.063548132,0.079846745,0.057325995,0.055183298,0.054786686,0.080685413,0.054810292,0.087054719,0.054786686,0.054786686
"147",97742,"Shenyang, China",557,41.96069,123.1161,"Asia",0.063174046,0.062744062,0.070119358,0.112328591,0.062489505,0.066788714,0.062489505,0.065035071,0.065035071,0.062489505,0.076763692,0.069022003,0.078064727,0.063174046,0.062489505
"148",97959,"Sheridan (and vicinity), Wyoming, United States of America",464,44.80386,-106.93957,"North America",0.06013446,0.066603775,0.06013446,0.075226376,0.06013446,0.084204489,0.06013446,0.060743532,0.06013446,0.06013446,0.084415876,0.06013446,0.087517266,0.064526732,0.06013446
"149",99292,"Salta (and vicinity), Argentina",464,-24.788232,-65.409095,"South America",0.065790605,0.067127587,0.066976387,0.071126626,0.065790605,0.065790605,0.065790605,0.065790605,0.065790605,0.065790605,0.065790605,0.066383496,0.079275041,0.065790605,0.065790605
"150",99323,"Salt Lake City, Utah, United States of America",557,40.7424,-111.8529,"North America",0.050690182,0.050778787,0.056374502,0.145428329,0.057207123,0.071605311,0.050690182,0.059918676,0.05145764,0.050881358,0.082864639,0.050961788,0.076968265,0.051837435,0.051620825
"151",99416,"Saranac Lake, New York, United States of America",557,44.34541,-74.25569,"North America",0.057530866,0.057530866,0.057530866,0.093330824,0.057530866,0.057530866,0.057530866,0.057530866,0.057530866,0.057530866,0.064108854,0.057530866,0.104729628,0.057530866,0.057530866
"152",100005,"Ile Sainte-Marie, Madagascar",557,-16.91427,49.89516,"Africa",0.051807153,0.051807153,0.064175374,0.11364826,0.051807153,0.064175374,0.051807153,0.051807153,0.051807153,0.051807153,0.063671367,0.112726986,0.121935527,0.051807153,0.051807153
"153",100656,"Sorong, Indonesia",557,-0.865999,131.3223,"Asia",0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065
"154",100904,"Saipan, Northern Mariana Islands",464,15.214391,145.71739,"Australia",0.0647267,0.074449544,0.065472579,0.073864142,0.0647267,0.0647267,0.0647267,0.0647267,0.0647267,0.0647267,0.0647267,0.0647267,0.072401241,0.0647267,0.0647267
"155",101028,"Split, Croatia",557,43.51387,16.50192,"Europe",0.056578067,0.058461062,0.057545639,0.073991857,0.056578067,0.056758519,0.06090695,0.061236563,0.061045175,0.056578067,0.067730946,0.057130966,0.115168789,0.056578067,0.056578067
"156",101245,"Semarang, Indonesia",557,-7.01115,110.3905,"Asia",0.062757659,0.062757659,0.063281411,0.079539805,0.062757659,0.062757659,0.062757659,0.068577244,0.063281411,0.077546172,0.072250339,0.062757659,0.07727339,0.062757659,0.062757659
"157",102485,"Suva, Fiji",557,-18.12069,178.4536,"Australia",0.064342925,0.064342925,0.067391706,0.068407966,0.064342925,0.064342925,0.064342925,0.064342925,0.064342925,0.064342925,0.064342925,0.064342925,0.069424226,0.064342925,0.064342925
"158",103694,"Sydney, New South Wales, Australia",557,-33.867,151.2108,"Australia",0.048666679,0.051519979,0.066039746,0.128447896,0.049443998,0.084002967,0.064457703,0.072117466,0.047252834,0.133095265,0.081963233,0.046910052,0.122874988,0.046168267,0.05207757
"159",104655,"Tartu, Estonia",557,58.37468,26.72553,"Europe",0.065127124,0.065127124,0.066322724,0.067518324,0.065127124,0.065127124,0.065127124,0.065127124,0.065127124,0.065127124,0.08017866,0.065127124,0.072300725,0.065127124,0.065127124
"160",106670,"Taif, Saudi Arabia",557,21.39462,40.51751,"Asia",0.066387699,0.066387699,0.067577467,0.069957003,0.066387699,0.066387699,0.066387699,0.066387699,0.066387699,0.066387699,0.066387699,0.067577467,0.069957003,0.066387699,0.066387699
"161",106732,"Tijuana (and vicinity), Baja California Norte, Mexico",464,32.519478,-117.012133,"South America",0.058423686,0.068754049,0.074006328,0.098241464,0.058423686,0.083028284,0.058423686,0.074286752,0.070457482,0.058423686,0.073377054,0.05877027,0.081257834,0.058423686,0.058423686
"162",107290,"Tok, Alaska, United States of America",557,63.32952,-142.996,"North America",0.066395101,0.066395101,0.066395101,0.09219024,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101
"163",107755,"Tlemcen, Algeria",557,34.87365,-1.302338,"Africa",0.062893082,0.062893082,0.062893082,0.125786163,0.062893082,0.062893082,0.062893082,0.125786163,0.125786163,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082
"164",108189,"Sao Tome Island, Sao Tome and Principe",557,0.220876,6.619432,"Africa",0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.068485557,0.068485557,0.065897565,0.065897565,0.065897565,0.076407847,0.065897565,0.065897565
"165",108623,"Antananarivo, Madagascar",557,-18.90039,47.51458,"Africa",0.061968003,0.062591328,0.063214653,0.074031584,0.061968003,0.061968003,0.061968003,0.062591328,0.062591328,0.061968003,0.061968003,0.062591328,0.094008388,0.061968003,0.075388438
"166",108685,"Tioman Island, Malaysia",557,2.789838,104.1765,"Asia",0.06263826,0.057483177,0.057656889,0.112765519,0.057483177,0.057483177,0.057483177,0.057483177,0.057483177,0.057483177,0.057483177,0.057483177,0.088596411,0.057483177,0.057483177
"167",110049,"Timisoara, Romania",557,45.73935,21.28229,"Europe",0.062070076,0.062739196,0.068173637,0.064077437,0.062070076,0.075803089,0.075803089,0.068842757,0.070832172,0.074197881,0.081219341,0.062404636,0.079308761,0.062070076,0.062070076
"168",110266,"Tottori, Japan",557,35.43969,134.1547,"Asia",0.064805356,0.064805356,0.064805356,0.064805356,0.064805356,0.064805356,0.087927922,0.064805356,0.064805356,0.064805356,0.087927922,0.064805356,0.067816497,0.064805356,0.064805356
"169",110793,"Tunis, Tunisia",557,36.80352,10.17164,"Africa",0.063874251,0.063874251,0.066051951,0.069135246,0.063874251,0.064272149,0.063874251,0.064600151,0.064600151,0.063874251,0.063874251,0.064600151,0.08903073,0.063874251,0.063874251
"170",110824,"Taupo, New Zealand",557,-38.69542,176.0834,"Australia",0.057780816,0.057780816,0.058129248,0.11830207,0.057780816,0.058807155,0.057780816,0.061141746,0.058191269,0.057780816,0.057780816,0.058129248,0.09515908,0.057780816,0.057780816
"171",111258,"Tawau, Malaysia",557,4.332791,117.9588,"Asia",0.066506436,0.066506436,0.066506436,0.067884416,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.069262395,0.066506436,0.066506436
"172",111878,"Columbus (and vicinity), Mississippi, United States of America",464,33.516849,-88.427,"North America",0.061373559,0.068334448,0.061969684,0.09657099,0.066099579,0.073261558,0.071105282,0.061389703,0.065536894,0.061373559,0.076995403,0.070953519,0.088699812,0.061373559,0.065536894
"173",114606,"Valdez, Alaska, United States of America",557,61.1273,-146.3214,"North America",0.05921159,0.05921159,0.062877154,0.070051496,0.05921159,0.070798307,0.05921159,0.05921159,0.05921159,0.05921159,0.062877154,0.05921159,0.111731309,0.05921159,0.05921159
"174",114978,"Spanish Town, Virgin Gorda, British Virgin Islands",557,18.46826,-64.41988,"South America",0.062872644,0.062872644,0.062872644,0.069556558,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.064056636,0.062872644,0.062872644
