"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Sports_Baseball","Sports_Basketball","Sports_Cross_Country_Skiing","Sports_Football","Sports_Golf","Sports_Hockey","Sports_Indoor_Skiing","Sports_Running","Sports_Skiing","Sports_Snowboarding","Sports_Soccer","Sports_Sports"
"125",81839,"Ocho Rios, Jamaica",557,18.41611,-77.11572,"South America",0.048640409,0.050383021,0.048640409,0.048640409,0.059007208,0.048640409,0.048640409,0.049678314,0.048640409,0.048640409,0.050172264,0.087177229
"126",81963,"Oak Harbor, Washington, United States of America",557,48.31589,-122.6376,"North America",0.061753003,0.061753003,0.061753003,0.061753003,0.063564434,0.061753003,0.061753003,0.061753003,0.061753003,0.061753003,0.061753003,0.06836165
"127",82893,"Omaha (and vicinity), Nebraska, United States of America",464,41.25235,-96.02186,"North America",0.069437611,0.075778474,0.056060819,0.058470106,0.065234343,0.058014867,0.055861869,0.056462673,0.069300878,0.055861869,0.059528149,0.116283031
"128",83482,"Norfolk, Virginia, United States of America",557,36.90712,-76.2547,"North America",0.061574235,0.061189867,0.061042807,0.061896504,0.072668067,0.061042807,0.061042807,0.061042807,0.061042807,0.061042807,0.061042807,0.089076442
"129",83792,"Oshkosh, Wisconsin, United States of America",557,44.00908,-88.58203,"North America",0.085490785,0.059500837,0.059500837,0.070150684,0.061032935,0.059500837,0.059500837,0.059500837,0.06604243,0.059500837,0.059500837,0.108253285
"130",84505,"Oviedo (and vicinity), Spain",464,43.363059,-5.85306,"Europe",0.06509042,0.06509042,0.066463229,0.06509042,0.069208847,0.06509042,0.06509042,0.06509042,0.068293641,0.066005626,0.06509042,0.071391938
"131",85001,"Puebla (and vicinity), Puebla, Mexico",464,19.044319,-98.2201,"South America",0.064489865,0.064489865,0.064489865,0.064489865,0.068803138,0.064489865,0.064489865,0.064489865,0.064873359,0.064489865,0.064489865,0.075044731
"132",85404,"Pucallpa, Peru",557,-8.361413,-74.57972,"South America",0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801,0.062111801
"133",86334,"Ponta Grossa, Brazil",557,-25.13716,-50.06645,"South America",0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.069587119
"134",86365,"Port Harcourt, Nigeria",557,4.817473,7.03522,"Africa",0.066485696,0.066485696,0.066485696,0.066485696,0.069680924,0.066485696,0.066485696,0.066485696,0.066485696,0.066485696,0.066485696,0.075006305
"135",87698,"Pemba Island, Tanzania",557,-5.176836,39.75418,"Africa",0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658,0.066643658
"136",88008,"Pamplona (and vicinity), Spain",464,42.81396,-1.645061,"Europe",0.064588086,0.064588086,0.064588086,0.064588086,0.068692214,0.064588086,0.064588086,0.064588086,0.064588086,0.064588086,0.064588086,0.072189318
"137",88070,"Phnom Penh, Cambodia",557,11.55329,104.8704,"Asia",0.059222782,0.059222782,0.059222782,0.059222782,0.065543894,0.059222782,0.059222782,0.059222782,0.059749541,0.059222782,0.059222782,0.071843588
"138",88907,"Puerto Princesa, Philippines",557,9.973703,118.821,"Asia",0.062871548,0.062871548,0.062871548,0.062871548,0.064476169,0.062871548,0.062871548,0.062871548,0.062871548,0.062871548,0.062871548,0.066918618
"139",89279,"Pretoria, South Africa",557,-25.7472,28.24784,"Africa",0.064615502,0.064615502,0.064615502,0.064615502,0.088292157,0.064615502,0.064615502,0.064615502,0.064615502,0.064615502,0.064615502,0.071482332
"140",92689,"Yangon, Myanmar",557,16.8687,96.18923,"Asia",0.06128479,0.06128479,0.06128479,0.06128479,0.067253994,0.06128479,0.06128479,0.06128479,0.06128479,0.06128479,0.06128479,0.07730283
"141",92782,"Rhodes Island, Greece",464,36.40009,28.187528,"Europe",0.058500351,0.058715252,0.058500351,0.058500351,0.065875453,0.058500351,0.058500351,0.058500351,0.058820535,0.058500351,0.058500351,0.065940632
"142",93433,"Rimini, Italy",557,44.04332,12.53376,"Europe",0.063654843,0.063654843,0.063654843,0.063654843,0.067485772,0.063654843,0.063654843,0.063654843,0.063654843,0.063654843,0.063654843,0.067712394
"143",93774,"Rochester, New York, United States of America",557,43.17537,-77.64826,"North America",0.070242956,0.070221834,0.057176352,0.070221834,0.080604108,0.073398796,0.05612956,0.05612956,0.057699747,0.057176352,0.07255792,0.118635917
"144",93991,"Rostov-on-Don, Russia",557,47.23912,39.67801,"Europe",0.065822947,0.065822947,0.065822947,0.065822947,0.06963247,0.065822947,0.065822947,0.065822947,0.065822947,0.065822947,0.065822947,0.067727709
"145",95324,"San Salvador, El Salvador",557,13.64538,-89.17981,"South America",0.062103563,0.062103563,0.062103563,0.062103563,0.063425528,0.062103563,0.062103563,0.062103563,0.062103563,0.062103563,0.062103563,0.078644411
"146",95789,"San Luis Obispo, California, United States of America",557,35.26423,-120.7014,"North America",0.054786686,0.05548933,0.054786686,0.073668357,0.0689897,0.054786686,0.054786686,0.055001953,0.054786686,0.054786686,0.055375975,0.091303316
"147",97742,"Shenyang, China",557,41.96069,123.1161,"Asia",0.062489505,0.062489505,0.062489505,0.062489505,0.067963656,0.062489505,0.062489505,0.062489505,0.063428603,0.062744062,0.062489505,0.070126202
"148",97959,"Sheridan (and vicinity), Wyoming, United States of America",464,44.80386,-106.93957,"North America",0.06013446,0.06013446,0.061890901,0.06013446,0.064390643,0.06013446,0.06013446,0.06013446,0.075286475,0.060719941,0.061334915,0.072240946
"149",99292,"Salta (and vicinity), Argentina",464,-24.788232,-65.409095,"South America",0.065790605,0.065790605,0.065790605,0.065790605,0.066679941,0.065790605,0.065790605,0.065790605,0.06608705,0.065790605,0.065790605,0.071314177
"150",99323,"Salt Lake City, Utah, United States of America",557,40.7424,-111.8529,"North America",0.068423709,0.069754016,0.055850701,0.068682623,0.062137718,0.06859884,0.050690182,0.050797088,0.094501296,0.076315678,0.05110743,0.113782312
"151",99416,"Saranac Lake, New York, United States of America",557,44.34541,-74.25569,"North America",0.064108854,0.057530866,0.062452744,0.061781829,0.061465187,0.062649536,0.057530866,0.057530866,0.125897631,0.057530866,0.057530866,0.068359817
"152",100005,"Ile Sainte-Marie, Madagascar",557,-16.91427,49.89516,"Africa",0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.051807153,0.105948572
"153",100656,"Sorong, Indonesia",557,-0.865999,131.3223,"Asia",0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065,0.064935065
"154",100904,"Saipan, Northern Mariana Islands",464,15.214391,145.71739,"Australia",0.0647267,0.0647267,0.0647267,0.0647267,0.076687181,0.0647267,0.0647267,0.0647267,0.0647267,0.0647267,0.0647267,0.073482825
"155",101028,"Split, Croatia",557,43.51387,16.50192,"Europe",0.056578067,0.056578067,0.056854516,0.060391549,0.058927886,0.056578067,0.056578067,0.060698466,0.056854516,0.056716292,0.065027349,0.094572468
"156",101245,"Semarang, Indonesia",557,-7.01115,110.3905,"Asia",0.062757659,0.062757659,0.062757659,0.062757659,0.06879166,0.062757659,0.062757659,0.062757659,0.062757659,0.062757659,0.062757659,0.092024752
"157",102485,"Suva, Fiji",557,-18.12069,178.4536,"Australia",0.064342925,0.064342925,0.064342925,0.064342925,0.066375445,0.078394772,0.064342925,0.064342925,0.064342925,0.064342925,0.078394772,0.080427293
"158",103694,"Sydney, New South Wales, Australia",557,-33.867,151.2108,"Australia",0.046168267,0.046168267,0.046168267,0.046384377,0.072632381,0.046168267,0.046168267,0.04653381,0.064381005,0.046168267,0.046409307,0.088194218
"159",104655,"Tartu, Estonia",557,58.37468,26.72553,"Europe",0.065127124,0.065127124,0.065127124,0.065127124,0.065127124,0.065127124,0.065127124,0.065127124,0.067518324,0.065127124,0.065127124,0.08017866
"160",106670,"Taif, Saudi Arabia",557,21.39462,40.51751,"Asia",0.066387699,0.066387699,0.066387699,0.066387699,0.067577467,0.066387699,0.066387699,0.066387699,0.066387699,0.066387699,0.066387699,0.069957003
"161",106732,"Tijuana (and vicinity), Baja California Norte, Mexico",464,32.519478,-117.012133,"South America",0.058423686,0.063891565,0.058423686,0.063891565,0.082883785,0.058423686,0.058423686,0.058423686,0.058423686,0.058423686,0.059532251,0.079094581
"162",107290,"Tok, Alaska, United States of America",557,63.32952,-142.996,"North America",0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101,0.066395101
"163",107755,"Tlemcen, Algeria",557,34.87365,-1.302338,"Africa",0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082,0.062893082
"164",108189,"Sao Tome Island, Sao Tome and Principe",557,0.220876,6.619432,"Africa",0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565,0.065897565
"165",108623,"Antananarivo, Madagascar",557,-18.90039,47.51458,"Africa",0.061968003,0.061968003,0.061968003,0.066441481,0.063837977,0.061968003,0.061968003,0.061968003,0.061968003,0.061968003,0.075388438,0.079535379
"166",108685,"Tioman Island, Malaysia",557,2.789838,104.1765,"Asia",0.057483177,0.057483177,0.057483177,0.057483177,0.073346378,0.057483177,0.057483177,0.057483177,0.057483177,0.057483177,0.057483177,0.058215027
"167",110049,"Timisoara, Romania",557,45.73935,21.28229,"Europe",0.062070076,0.062070076,0.062070076,0.062070076,0.062739196,0.062070076,0.062070076,0.062070076,0.062070076,0.062070076,0.062070076,0.066084797
"168",110266,"Tottori, Japan",557,35.43969,134.1547,"Asia",0.064805356,0.064805356,0.064805356,0.064805356,0.066310926,0.064805356,0.064805356,0.064805356,0.066310926,0.064805356,0.064805356,0.064805356
"169",110793,"Tunis, Tunisia",557,36.80352,10.17164,"Africa",0.063874251,0.063874251,0.063874251,0.063893401,0.069681452,0.063874251,0.063874251,0.063874251,0.064600151,0.064600151,0.06387461,0.071459403
"170",110824,"Taupo, New Zealand",557,-38.69542,176.0834,"Australia",0.057780816,0.057780816,0.05847768,0.059877172,0.066172816,0.057780816,0.057780816,0.057780816,0.063355729,0.059871408,0.057780816,0.094281911
"171",111258,"Tawau, Malaysia",557,4.332791,117.9588,"Asia",0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.066506436,0.067884416
"172",111878,"Columbus (and vicinity), Mississippi, United States of America",464,33.516849,-88.427,"North America",0.066733771,0.061373559,0.061373559,0.07444824,0.064354185,0.061373559,0.061373559,0.061373559,0.072097459,0.061373559,0.061373559,0.090463841
"173",114606,"Valdez, Alaska, United States of America",557,61.1273,-146.3214,"North America",0.05921159,0.05921159,0.060229816,0.05921159,0.068157923,0.05921159,0.05921159,0.05921159,0.06534023,0.05921159,0.05921159,0.085399963
"174",114978,"Spanish Town, Virgin Gorda, British Virgin Islands",557,18.46826,-64.41988,"South America",0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.062872644,0.087906868
"175",116125,"Vientiane, Laos",557,17.98119,102.609,"Asia",0.060804541,0.060804541,0.060804541,0.060804541,0.062536242,0.060804541,0.060804541,0.060804541,0.060804541,0.060804541,0.060804541,0.070424333
"176",116404,"Sao Vicente, Cape Verde",557,16.8436,-24.9848,"Africa",0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.065555904,0.070317809
"177",118512,"Worland (and vicinity), Wyoming, United States of America",464,44.02078,-107.95581,"North America",0.063903721,0.063903721,0.063903721,0.063903721,0.064819556,0.063903721,0.063903721,0.063903721,0.063903721,0.063903721,0.063903721,0.067754442
"178",121643,"Deer Lake, Newfoundland and Labrador, Canada",557,49.16787,-57.45962,"North America",0.06416735,0.06416735,0.06561056,0.06416735,0.06561056,0.06416735,0.06416735,0.06416735,0.06561056,0.06561056,0.06416735,0.06561056
"179",122976,"Hamilton (and vicinity), Ontario, Canada",464,43.25761,-79.8723,"North America",0.062345908,0.061174606,0.063190771,0.062628063,0.066453752,0.066122027,0.060632692,0.061363933,0.062608665,0.060632692,0.060632692,0.099168575
"180",123255,"Yichang, China",557,30.74599,111.1464,"Asia",0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.064135926,0.088105245
"181",123472,"Kamloops (and vicinity), British Columbia, Canada",464,50.67158,-120.352141,"North America",0.059235909,0.059235909,0.067155217,0.059235909,0.072832574,0.061241941,0.059235909,0.059235909,0.084660156,0.065230924,0.059627929,0.079917649
"182",123627,"Yankton, South Dakota, United States of America",557,42.91335,-97.45016,"North America",0.062374326,0.062374326,0.062374326,0.062374326,0.069230277,0.062374326,0.062374326,0.062374326,0.06827717,0.062374326,0.062374326,0.06428054
"183",124402,"Yanbu, Saudi Arabia",557,24.39513,37.97019,"Asia",0.065188383,0.065188383,0.065188383,0.065188383,0.067734856,0.065188383,0.065188383,0.065188383,0.065188383,0.065188383,0.065188383,0.072827802
"184",124681,"Yantai, China",557,37.43834,120.8135,"Asia",0.065380821,0.065380821,0.065380821,0.065380821,0.067954989,0.065380821,0.065380821,0.065380821,0.065380821,0.065380821,0.065380821,0.075677494
"185",124929,"Prince Albert, Saskatchewan, Canada",557,53.20098,-105.7214,"North America",0.064759763,0.064759763,0.065938036,0.064759763,0.069472854,0.064759763,0.064759763,0.064759763,0.067116309,0.065938036,0.064759763,0.075191266
"186",125797,"Thunder Bay, Ontario, Canada",557,48.42465,-89.29774,"North America",0.057763348,0.057763348,0.059507331,0.057763348,0.07164413,0.05936524,0.057763348,0.057763348,0.071053631,0.058926003,0.057763348,0.07009294
"187",126138,"Red Lake, Ontario, Canada",557,51.05653,-93.72749,"North America",0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753,0.066545753
"188",127223,"Bonaventure, Quebec, Canada",557,48.0562,-65.45954,"North America",0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711,0.065769711
"189",127781,"Medicine Hat (and vicinity), Alberta, Canada",464,50.00836,-110.66437,"North America",0.078858304,0.060454765,0.060959179,0.060454765,0.101186682,0.084953389,0.060454765,0.060454765,0.072270615,0.061968006,0.060454765,0.086527574
"190",127998,"Prince George, British Columbia, Canada",557,53.92054,-122.7537,"North America",0.057338471,0.061332937,0.08391722,0.057338471,0.085966401,0.058197327,0.057338471,0.057338471,0.103432839,0.057338471,0.057338471,0.107979045
"191",128029,"Terrace, British Columbia, Canada",557,54.50383,-128.6105,"North America",0.065561201,0.065561201,0.066879593,0.065561201,0.068197984,0.065561201,0.065561201,0.065561201,0.068197984,0.066879593,0.065561201,0.068197984
"192",128060,"London (and vicinity), Ontario, Canada",464,42.98282,-81.23937,"North America",0.061091629,0.061529942,0.061820863,0.059740672,0.068401094,0.076964821,0.059740672,0.060415665,0.062860988,0.061820863,0.060372564,0.108228529
"193",128277,"Fort Nelson, British Columbia, Canada",557,58.80358,-122.7029,"North America",0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.064897472,0.070370926
"194",128649,"Yellowknife, Northwest Territories, Canada",557,62.45193,-114.3839,"North America",0.060840192,0.060840192,0.062344178,0.060840192,0.071618317,0.060840192,0.060840192,0.060840192,0.060840192,0.060840192,0.060840192,0.068128735
"195",129765,"Manzanillo (and vicinity), Colima, Mexico",464,19.105027,-104.3481,"South America",0.05922666,0.05922666,0.05922666,0.05922666,0.094513924,0.05922666,0.05922666,0.05922666,0.05922666,0.05922666,0.05922666,0.088767821
"196",130974,"Gzira, Malta",557,35.9043,14.49682,"Europe",0.061885196,0.061885196,0.061885196,0.061885196,0.062964411,0.061885196,0.061885196,0.061885196,0.061885196,0.061885196,0.061885196,0.070222661
"197",131470,"Bad Brueckenau, Germany",557,50.30716,9.774504,"Europe",0.066066232,0.066066232,0.06727367,0.066066232,0.06727367,0.066066232,0.066066232,0.066066232,0.06727367,0.06727367,0.066066232,0.068481108
"198",132493,"Ambleside, England, United Kingdom",557,54.42879,-3.027857,"Europe",0.061563115,0.061563115,0.061563115,0.067755284,0.065637857,0.061563115,0.061563115,0.061563115,0.061563115,0.061563115,0.061563115,0.076004631
"199",133361,"Vitznau, Switzerland",557,47.01501,8.488104,"Europe",0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409,0.065946409
"200",133454,"Puerto de Pollensa, Spain",557,39.89069,3.083159,"Europe",0.058534992,0.058534992,0.058534992,0.058534992,0.06492459,0.058534992,0.058534992,0.058534992,0.058534992,0.058534992,0.058534992,0.087136394
"201",133516,"Nervi, Genoa, Italy",774,44.38771,9.024632,"Europe",0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.066321602,0.073484269
"202",133981,"Ullapool, Scotland, United Kingdom",557,57.99128,-5.178801,"Europe",0.065120172,0.065120172,0.065120172,0.065120172,0.066554892,0.065120172,0.065120172,0.065120172,0.065120172,0.065120172,0.065120172,0.066554892
